idx,sigma,sigma_rel_max
1072,1.2486377535767250e-08,1.2486376566435713e-08
1073,1.2417544762190836e-08,1.2417543798202865e-08
1074,1.2379034625450173e-08,1.2379033664451788e-08
1075,1.2293229809126458e-08,1.2293228854789198e-08
1076,1.2224360814008403e-08,1.2224359865017519e-08
1077,1.2134418338424370e-08,1.2134417396415822e-08
1078,1.2054027044134584e-08,1.2054026108366904e-08
1079,1.2023722678447682e-08,1.2023721745032563e-08
1080,1.1861856777453012e-08,1.1861855856603725e-08
1081,1.1607778014848282e-08,1.1607777113723415e-08
1082,1.1575378227563156e-08,1.1575377328953521e-08
1083,1.1559203835508149e-08,1.1559202938154150e-08
1084,1.1399753211818907e-08,1.1399752326843240e-08
1085,1.1324052773475514e-08,1.1324051894376556e-08
1086,1.1239800583598034e-08,1.1239799711039669e-08
1087,1.1197638688120553e-08,1.1197637818835264e-08
1088,1.1056976775962454e-08,1.1056975917596908e-08
1089,1.0890718507520433e-08,1.0890717662061703e-08
1090,1.0797968615017012e-08,1.0797967776758561e-08
1091,1.0773094269312260e-08,1.0773093432984831e-08
1092,1.0721239883125596e-08,1.0721239050823681e-08
1093,1.0690975125289932e-08,1.0690974295337505e-08
1094,1.0530994474833597e-08,1.0530993657300649e-08
1095,1.0465387074371790e-08,1.0465386261932017e-08
1096,1.0427481104799447e-08,1.0427480295302357e-08
1097,1.0221369577719546e-08,1.0221368784223126e-08
1098,1.0126025150531295e-08,1.0126024364436569e-08
1099,1.0018982950978636e-08,1.0018982173193718e-08
1100,9.9936113261426580e-09,9.9936105503273674e-09
1101,9.8352423631813236e-09,9.8352415996603937e-09
1102,9.7433811598183161e-09,9.7433804034286757e-09
1103,9.6182442193123567e-09,9.6182434726372363e-09
1104,9.5338164183023858e-09,9.5338156781814904e-09
1105,9.3831102054295696e-09,9.3831094770081680e-09
1106,9.3753529479243081e-09,9.3753522201051105e-09
1107,9.2902210393248331e-09,9.2902203181145224e-09
1108,9.2894533864276241e-09,9.2894526652769068e-09
1109,9.2078388213611787e-09,9.2078381065462910e-09
1110,9.1039075377215687e-09,9.1039068309749841e-09
1111,8.9977733572589072e-09,8.9977726587516388e-09
1112,8.8319156128277040e-09,8.8319149271961586e-09
1113,8.7976727246521018e-09,8.7976720416788700e-09
1114,8.5652507823984566e-09,8.5652501174684014e-09
1115,8.5587075685299402e-09,8.5587069041078434e-09
1116,8.4945206925156834e-09,8.4945200330764845e-09
1117,8.3495522809579564e-09,8.3495516327728194e-09
1118,8.2960835371366397e-09,8.2960828931023413e-09
1119,8.2787671528162078e-09,8.2787665101262004e-09
1120,8.2373772274278788e-09,8.2373765879510164e-09
1121,8.2191952628843696e-09,8.2191946248189949e-09
1122,8.0932060401870476e-09,8.0932054119023575e-09
1123,8.0462418565545824e-09,8.0462412319157751e-09
1124,7.9970919224090457e-09,7.9970913015858026e-09
1125,7.8964246792591771e-09,7.8964240662508453e-09
1126,7.8458699084281924e-09,7.8458692993444851e-09
1127,7.8088741852549913e-09,7.8088735790433031e-09
1128,7.6981701984109978e-09,7.6981696007933836e-09
1129,7.6941735225250678e-09,7.6941729252177208e-09
1130,7.5625970171273042e-09,7.5625964300343887e-09
1131,7.4946440030913685e-09,7.4946434212737229e-09
1132,7.4331511506263574e-09,7.4331505735824712e-09
1133,7.3395496177177639e-09,7.3395490479402699e-09
1134,7.2827532308038219e-09,7.2827526654354950e-09
1135,7.2346407056556336e-09,7.2346401440223365e-09
1136,7.1523495380173126e-09,7.1523489827723711e-09
1137,7.0372406984346626e-09,7.0372401521257500e-09
1138,7.0345716593138756e-09,7.0345711132121634e-09
1139,6.8808662746394532e-09,6.8808657404700628e-09
1140,6.8580893204892593e-09,6.8580887880880692e-09
1141,6.8212415103502029e-09,6.8212409808095498e-09
1142,6.7864676013449871e-09,6.7864670745038719e-09
1143,6.7217586396265866e-09,6.7217581178089012e-09
1144,6.6914168411449710e-09,6.6914163216827536e-09
1145,6.5755271884508276e-09,6.5755266779852540e-09
1146,6.4842099072950202e-09,6.4842094039185102e-09
1147,6.4446435815787238e-09,6.4446430812737918e-09
1148,6.2728288533114871e-09,6.2728283663447258e-09
1149,6.2434630022935944e-09,6.2434625176065371e-09
1150,6.2322013930656321e-09,6.2322009092528261e-09
1151,6.2012377029803326e-09,6.2012372215712730e-09
1152,6.0525329918967573e-09,6.0525325220318121e-09
1153,5.9294840993168995e-09,5.9294836390043783e-09
1154,5.9033267244796624e-09,5.9033262661977670e-09
1155,5.8913605903161854e-09,5.8913601329632345e-09
1156,5.8525427248236267e-09,5.8525422704841502e-09
1157,5.7528199762357495e-09,5.7528195296378622e-09
1158,5.6951590039944090e-09,5.6951585618728078e-09
1159,5.6647468945513433e-09,5.6647464547906686e-09
1160,5.6256900857211097e-09,5.6256896489924590e-09
1161,5.5411201728371415e-09,5.5411197426737481e-09
1162,5.5395939240864670e-09,5.5395934940415581e-09
1163,5.4211196649707468e-09,5.4211192441231284e-09
1164,5.3412187734901583e-09,5.3412183588453357e-09
1165,5.3070296499936633e-09,5.3070292380029812e-09
1166,5.2750098924181410e-09,5.2750094829131888e-09
1167,5.2735351450497183e-09,5.2735347356592520e-09
1168,5.2018428074834488e-09,5.2018424036585390e-09
1169,5.0952916326736795e-09,5.0952912371204576e-09
1170,5.0118088143359978e-09,5.0118084252636409e-09
1171,4.9226782332727028e-09,4.9226778511196530e-09
1172,4.8780372335313719e-09,4.8780368548438531e-09
1173,4.8642335693284661e-09,4.8642331917125416e-09
1174,4.8399567820672141e-09,4.8399564063359239e-09
1175,4.7002484661214454e-09,4.7002481012358686e-09
1176,4.6481597593683020e-09,4.6481593985264307e-09
1177,4.5836611338291487e-09,4.5836607779943778e-09
1178,4.5426333210237576e-09,4.5426329683740225e-09
1179,4.3638430211944681e-09,4.3638426824244251e-09
1180,4.3120828081259311e-09,4.3120824733740915e-09
1181,4.2848152220546500e-09,4.2848148894196235e-09
1182,4.2042314275096574e-09,4.2042311011304416e-09
1183,4.0501259760354423e-09,4.0501256616196065e-09
1184,4.0177433149770158e-09,4.0177430030750819e-09
1185,3.9209724433170460e-09,3.9209721389275442e-09
1186,3.7692534694822560e-09,3.7692531768708689e-09
1187,3.6371769007022361e-09,3.6371766183441013e-09
1188,3.6137217263272249e-09,3.6137214457899417e-09
1189,3.5776003029666963e-09,3.5776000252335600e-09
1190,3.4569428693532842e-09,3.4569426009869198e-09
1191,3.4382948477455693e-09,3.4382945808268719e-09
1192,3.4147818421515605e-09,3.4147815770582042e-09
1193,3.3402077241991929e-09,3.3402074648951095e-09
1194,3.1224322455654622e-09,3.1224320031675340e-09
1195,3.0402455373433706e-09,3.0402453013256891e-09
1196,2.9757502276084448e-09,2.9757499965976070e-09
1197,2.9069462072897970e-09,2.9069459816202926e-09
1198,2.8005548403793139e-09,2.8005546229690909e-09
1199,2.6530880811179823e-09,2.6530878751557698e-09
1200,2.4912867470048714e-09,2.4912865536034785e-09
1201,2.4736651554537746e-09,2.4736649634203655e-09
1202,2.4496006596281070e-09,2.4496004694628518e-09
1203,2.3174528922600133e-09,2.3174527123535381e-09
1204,2.1977803821595186e-09,2.1977802115433550e-09
1205,2.1487084757920209e-09,2.1487083089853644e-09
1206,2.0091646364235425e-09,2.0091644804498314e-09
1207,1.9157213194440678e-09,1.9157211707244664e-09
1208,1.8036485423539895e-09,1.8036484023347241e-09
1209,1.7696101461676446e-09,1.7696100087908180e-09
1210,1.5852562895337472e-09,1.5852561664685179e-09
1211,1.5050469834365558e-09,1.5050468665980653e-09
1212,1.4846789738418427e-09,1.4846788585845436e-09
1213,1.4476876076238359e-09,1.4476874952382182e-09
1214,1.3256958831828336e-09,1.3256957802675707e-09
1215,1.1577133250195704e-09,1.1577132351449826e-09
1216,1.0987161359872067e-09,1.0987160506926369e-09
1217,1.0366528703139997e-09,1.0366527898374712e-09
1218,1.0185651204398811e-09,1.0185650413675249e-09
1219,9.1771885182099920e-10,9.1771878057745226e-10
1220,8.4122034524376899e-10,8.4122027993888720e-10
1221,7.8132012005030971e-10,7.8132005939554977e-10
1222,6.8668829970996846e-10,6.8668824640158318e-10
1223,5.9411413249267189e-10,5.9411408637092337e-10
1224,5.5370792517438446e-10,5.5370788218941526e-10
1225,5.2495857055357228e-10,5.2495852980044783e-10
1226,4.3033337711335583e-10,4.3033334370609163e-10
1227,3.9394072530938557e-10,3.9394069472732387e-10
1228,3.4898413623993834e-10,3.4898410914790722e-10
1229,2.9229665853774746e-10,2.9229663584642902e-10
1230,2.8200219334016653e-10,2.8200217144801901e-10
1231,2.6343188583259659e-10,2.6343186538208292e-10
1232,1.3964040939766299e-10,1.3964039855722089e-10
1233,1.3147773371653168e-10,1.3147772350976730e-10
1234,1.1066115594935875e-10,1.1066114735860871e-10
1235,7.5901399044573336e-12,7.5901393152262328e-12
