leg,nx,C,x,flux_over_mdot
irregular,160,3.0,2.8625,1.0663
irregular,160,3.0,2.8875,1.0663
irregular,160,3.0,2.9125,1.0663
irregular,160,3.0,2.9375,1.0663
irregular,160,3.0,2.9625,1.0663
irregular,160,3.0,2.9875,1.0663
irregular,160,3.0,3.0125,1.0663
irregular,160,3.0,3.0375,1.0663
irregular,160,3.0,3.0625,1.0663
irregular,160,3.0,3.0875,1.0663
irregular,160,3.0,3.1125,1.0663
irregular,160,3.0,3.1375,1.0663
irregular,160,3.0,3.1625,1.0663
irregular,160,3.0,3.1875,1.0663
irregular,160,3.0,3.2125,1.0663
irregular,160,3.0,3.2375,1.0663
irregular,160,3.0,3.2625,1.0663
irregular,160,3.0,3.2875,1.0663
irregular,160,3.0,3.3125,1.0663
irregular,160,3.0,3.3375,1.0663
irregular,160,3.0,3.3625,1.0663
irregular,160,3.0,3.3875,1.0663
irregular,160,3.0,3.4125,1.0663
irregular,160,3.0,3.4375,1.0663
irregular,160,3.0,3.4625,1.0663
irregular,160,3.0,3.4875,1.0663
irregular,160,3.0,3.5125,1.0663
irregular,160,3.0,3.5375,1.0663
irregular,160,3.0,3.5625,1.0663
irregular,160,3.0,3.5875,1.0663
irregular,160,3.0,3.6125,1.0663
irregular,160,3.0,3.6375,1.0663
irregular,160,3.0,3.6625,1.0663
irregular,160,3.0,3.6875,1.0663
irregular,160,3.0,3.7125,1.0663
irregular,160,3.0,3.7375,1.0663
irregular,160,3.0,3.7625,1.0663
irregular,160,3.0,3.7875,1.0663
irregular,160,3.0,3.8125,1.0663
irregular,160,3.0,3.8375,1.0663
irregular,160,3.0,3.8625,1.0663
irregular,160,3.0,3.8875,1.0663
irregular,160,3.0,3.9125,1.0663
irregular,160,3.0,3.9375,1.0663
irregular,160,3.0,3.9625,1.0663
irregular,160,3.0,3.9875,1.0663
