state,arm,eta,rule,j1,foot,signed
W M0.88,S1,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,S1,0.65,subcell,0.6814392435018977,0.6806320972835916,-0.0008071462183060207
W M0.88,S1,0.8,percell,0.6371611084235318,0.6363616595582855,-0.0007994488652462994
W M0.88,S1,0.8,subcell,0.6371611084235318,0.6379594519275714,0.0007983435040396225
W M0.88,S1,0.9,percell,0.5883277435233024,0.5905440080667369,0.0022162645434344874
W M0.88,S1,0.9,subcell,0.5883277435233024,0.5908498966971025,0.0025221531738001124
W M0.88,S1,0.96,percell,0.5341769957328869,0.9856717028026137,0.45149470706972683
W M0.88,S1,0.96,subcell,0.5341769957328869,0.9859269103207596,0.4517499145878727
W M0.88,S1,0.99,percell,0.5644383045933794,0.98513756469765,0.4206992601042706
W M0.88,S1,0.99,subcell,0.5644383045933794,0.9852060197616901,0.4207677151683107
W M0.88,S2,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,S2,0.2,subcell,0.800490567214696,0.7885488882951177,-0.011941678919578314
W M0.88,S2,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,S2,0.44,subcell,0.73916087274921,0.7369011962459147,-0.0022596765032953936
W M0.88,S2,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,S2,0.65,subcell,0.6814392435018977,0.6804931354591973,-0.0009461080427003443
W M0.88,S2,0.8,percell,0.6371611084235318,0.6363616595582855,-0.0007994488652462994
W M0.88,S2,0.8,subcell,0.6371611084235318,0.6366874047248501,-0.0004737036986817156
W M0.88,S2,0.9,percell,0.5883277435233024,0.5854732349088839,-0.002854508614418494
W M0.88,S2,0.9,subcell,0.5883277435233024,0.5862404959237044,-0.0020872475995979967
W M0.88,S2,0.96,percell,0.5341769957328869,0.9920031353257368,0.4578261395928499
W M0.88,S2,0.96,subcell,0.5341769957328869,0.9920167887897844,0.4578397930568975
W M0.88,S2,0.99,percell,0.5644383045933794,0.9816632691416428,0.4172249645482634
W M0.88,S2,0.99,subcell,0.5644383045933794,0.9816684598076885,0.41723015521430906
W M0.88,S3,0.2,percell,0.800490567214696,0.7884646723843592,-0.01202589483033678
W M0.88,S3,0.2,subcell,0.800490567214696,0.7885600301674628,-0.011930537047233236
W M0.88,S3,0.44,percell,0.73916087274921,0.7368883428576719,-0.0022725298915381442
W M0.88,S3,0.44,subcell,0.73916087274921,0.7369051992070009,-0.0022556735422091245
W M0.88,S3,0.65,percell,0.6814392435018977,0.680449389431921,-0.0009898540699766478
W M0.88,S3,0.65,subcell,0.6814392435018977,0.6809641304051536,-0.0004751130967440842
W M0.88,S3,0.8,percell,0.6371611084235318,0.6161935371316576,-0.02096757129187421
W M0.88,S3,0.8,subcell,0.6371611084235318,0.6172306952565887,-0.019930413166943106
W M0.88,S3,0.9,percell,0.5883277435233024,0.573168221290378,-0.015159522232924383
W M0.88,S3,0.9,subcell,0.5883277435233024,0.5758427386312313,-0.012485004892071161
W M0.88,S3,0.96,percell,0.5341769957328869,0.9856717028026137,0.45149470706972683
W M0.88,S3,0.96,subcell,0.5341769957328869,0.9857816913893335,0.45160469565644656
W M0.88,S3,0.99,percell,0.5644383045933794,0.9816632691416428,0.4172249645482634
W M0.88,S3,0.99,subcell,0.5644383045933794,0.9816635245842329,0.4172252199908535
WB M0.78,P0,0.2,percell,0.12097270285811895,0.14544944044069355,0.024476737582574598
WB M0.78,P0,0.2,subcell,0.12097270285811895,0.14574139573806502,0.02476869287994607
WB M0.78,P0,0.44,percell,0.23717148865409338,0.2585821242642347,0.021410635610141338
WB M0.78,P0,0.44,subcell,0.23717148865409338,0.2586491558404837,0.021477667186390326
WB M0.78,P0,0.65,percell,0.3081265194373187,0.3276711854883779,0.0195446660510592
WB M0.78,P0,0.65,subcell,0.3081265194373187,0.32775469160436616,0.01962817216704743
WB M0.78,P0,0.8,percell,0.24154461456979026,0.28636593588201176,0.044821321312221496
WB M0.78,P0,0.8,subcell,0.24154461456979026,0.28640273504235814,0.044858120472567875
WB M0.78,P0,0.9,percell,0.23699665058059474,0.2557881964557122,0.01879154587511747
WB M0.78,P0,0.9,subcell,0.23699665058059474,0.2565273819581942,0.019530731377599447
WB M0.78,P0,0.96,percell,0.15979432300657653,0.9888423289444873,0.8290480059379108
WB M0.78,P0,0.96,subcell,0.15979432300657653,0.98951683540876,0.8297225124021834
WB M0.78,P0,0.99,percell,0.10698084774318004,0.9812463801052841,0.874265532362104
WB M0.78,P0,0.99,subcell,0.10698084774318004,0.9812485010850611,0.8742676533418811
WB M0.78,P1,0.2,percell,0.12097270285811895,0.14544944044069355,0.024476737582574598
WB M0.78,P1,0.2,subcell,0.12097270285811895,0.14567288659662547,0.02470018373850652
WB M0.78,P1,0.44,percell,0.23717148865409338,0.23584077405627057,-0.0013307145978228019
WB M0.78,P1,0.44,subcell,0.23717148865409338,0.2358549876311338,-0.0013165010229595764
WB M0.78,P1,0.65,percell,0.3081265194373187,0.31172117791918863,0.0035946584818699057
WB M0.78,P1,0.65,subcell,0.3081265194373187,0.3117467433621155,0.0036202239247967727
WB M0.78,P1,0.8,percell,0.24154461456979026,0.2731518303530907,0.031607215783300446
WB M0.78,P1,0.8,subcell,0.24154461456979026,0.2731635602489587,0.03161894567916845
WB M0.78,P1,0.9,percell,0.23699665058059474,0.24297926686262927,0.005982616282034531
WB M0.78,P1,0.9,subcell,0.23699665058059474,0.24302845552835375,0.006031804947759012
WB M0.78,P1,0.96,percell,0.15979432300657653,0.19384885639882687,0.03405453339225034
WB M0.78,P1,0.96,subcell,0.15979432300657653,0.19391033210949812,0.03411600910292159
WB M0.78,P1,0.99,percell,0.10698084774318004,0.977684719780806,0.8707038720376259
WB M0.78,P1,0.99,subcell,0.10698084774318004,0.9777428420866843,0.8707619943435042
WB M0.78,P2,0.2,percell,0.12097270285811895,0.15218681634101158,0.03121411348289263
WB M0.78,P2,0.2,subcell,0.12097270285811895,0.1522108422830408,0.031238139424921846
WB M0.78,P2,0.44,percell,0.23717148865409338,0.22401818665488715,-0.013153301999206224
WB M0.78,P2,0.44,subcell,0.23717148865409338,0.22402894460431777,-0.013142544049775606
WB M0.78,P2,0.65,percell,0.3081265194373187,0.31172117791918863,0.0035946584818699057
WB M0.78,P2,0.65,subcell,0.3081265194373187,0.3118130909818355,0.0036865715445167924
WB M0.78,P2,0.8,percell,0.24154461456979026,0.27854450194192404,0.03699988737213378
WB M0.78,P2,0.8,subcell,0.24154461456979026,0.27868469057895695,0.03714007600916669
WB M0.78,P2,0.9,percell,0.23699665058059474,0.24021838654698008,0.003221735966385336
WB M0.78,P2,0.9,subcell,0.23699665058059474,0.2402800617610507,0.0032834111804559696
WB M0.78,P2,0.96,percell,0.15979432300657653,0.19384885639882687,0.03405453339225034
WB M0.78,P2,0.96,subcell,0.15979432300657653,0.19394872788655734,0.03415440487998081
WB M0.78,P2,0.99,percell,0.10698084774318004,0.9726673441225836,0.8656864963794035
WB M0.78,P2,0.99,subcell,0.10698084774318004,0.9726705395367585,0.8656896917935785
WB M0.78,P3,0.44,percell,0.23717148865409338,0.22214393737556773,-0.015027551278525647
WB M0.78,P3,0.44,subcell,0.23717148865409338,0.22214676972235672,-0.015024718931736653
WB M0.78,P3,0.65,percell,0.3081265194373187,0.3042361519191273,-0.00389036751819144
WB M0.78,P3,0.65,subcell,0.3081265194373187,0.30454160026571564,-0.003584919171603085
WB M0.78,P3,0.8,percell,0.24154461456979026,0.27854450194192404,0.03699988737213378
WB M0.78,P3,0.8,subcell,0.24154461456979026,0.27860861339817916,0.0370639988283889
WB M0.78,P3,0.9,percell,0.23699665058059474,0.25383060137270635,0.016833950792111613
WB M0.78,P3,0.9,subcell,0.23699665058059474,0.2538443287618172,0.01684767818122243
WB M0.78,P3,0.96,percell,0.15979432300657653,0.1771865812470325,0.017392258240455954
WB M0.78,P3,0.96,subcell,0.15979432300657653,0.1810142451940317,0.021219922187455165
WB M0.78,P3,0.99,percell,0.10698084774318004,0.16010898915994573,0.053128141416765695
WB M0.78,P3,0.99,subcell,0.10698084774318004,0.16022749962086769,0.05324665187768765
WB M0.78,S1,0.2,percell,0.12097270285811895,0.13561031437965518,0.014637611521536226
WB M0.78,S1,0.2,subcell,0.12097270285811895,0.13794444284701066,0.016971739988891704
WB M0.78,S1,0.44,percell,0.23717148865409338,0.22214393737556773,-0.015027551278525647
WB M0.78,S1,0.44,subcell,0.23717148865409338,0.22215449270335313,-0.015016995950740242
WB M0.78,S1,0.65,percell,0.3081265194373187,0.3042361519191273,-0.00389036751819144
WB M0.78,S1,0.65,subcell,0.3081265194373187,0.3048384188524066,-0.0032881005849121347
WB M0.78,S1,0.8,percell,0.24154461456979026,0.27854450194192404,0.03699988737213378
WB M0.78,S1,0.8,subcell,0.24154461456979026,0.2786237952498516,0.03707918068006133
WB M0.78,S1,0.9,percell,0.23699665058059474,0.2557881964557122,0.01879154587511747
WB M0.78,S1,0.9,subcell,0.23699665058059474,0.25589632321250133,0.01889967263190659
WB M0.78,S1,0.96,percell,0.15979432300657653,0.19384885639882687,0.03405453339225034
WB M0.78,S1,0.96,subcell,0.15979432300657653,0.19398125348987147,0.034186930483294936
WB M0.78,S1,0.99,percell,0.10698084774318004,0.9812463801052841,0.874265532362104
WB M0.78,S1,0.99,subcell,0.10698084774318004,0.9812484210135326,0.8742675732703525
WB M0.78,S2,0.44,percell,0.23717148865409338,0.22214393737556773,-0.015027551278525647
WB M0.78,S2,0.44,subcell,0.23717148865409338,0.22214606851593893,-0.015025420138154444
WB M0.78,S2,0.65,percell,0.3081265194373187,0.3042361519191273,-0.00389036751819144
WB M0.78,S2,0.65,subcell,0.3081265194373187,0.30461619814039265,-0.0035103212969260777
WB M0.78,S2,0.8,percell,0.24154461456979026,0.27854450194192404,0.03699988737213378
WB M0.78,S2,0.8,subcell,0.24154461456979026,0.27863325835928393,0.03708864378949367
WB M0.78,S2,0.9,percell,0.23699665058059474,0.24021838654698008,0.003221735966385336
WB M0.78,S2,0.9,subcell,0.23699665058059474,0.24024546807691743,0.0032488174963226923
WB M0.78,S2,0.96,percell,0.15979432300657653,0.19384885639882687,0.03405453339225034
WB M0.78,S2,0.96,subcell,0.15979432300657653,0.1939581885060849,0.03416386549950837
WB M0.78,S2,0.99,percell,0.10698084774318004,0.16727412161795377,0.060293273874773734
WB M0.78,S2,0.99,subcell,0.10698084774318004,0.1672896890719708,0.060308841328790774
WB M0.78,S3,0.44,percell,0.23717148865409338,0.21169664984988287,-0.025474838804210503
WB M0.78,S3,0.44,subcell,0.23717148865409338,0.21192513017784223,-0.025246358476251146
WB M0.78,S3,0.65,percell,0.3081265194373187,0.3042361519191273,-0.00389036751819144
WB M0.78,S3,0.65,subcell,0.3081265194373187,0.3044171070778259,-0.0037094123594928474
WB M0.78,S3,0.8,percell,0.24154461456979026,0.27854450194192404,0.03699988737213378
WB M0.78,S3,0.8,subcell,0.24154461456979026,0.27858938323747723,0.03704476866768697
WB M0.78,S3,0.9,percell,0.23699665058059474,0.24021838654698008,0.003221735966385336
WB M0.78,S3,0.9,subcell,0.23699665058059474,0.24022630856046143,0.0032296579798666847
WB M0.78,S3,0.96,percell,0.15979432300657653,0.19384885639882687,0.03405453339225034
WB M0.78,S3,0.96,subcell,0.15979432300657653,0.19391906481605659,0.03412474180948005
WB M0.78,S3,0.99,percell,0.10698084774318004,0.16010898915994573,0.053128141416765695
WB M0.78,S3,0.99,subcell,0.10698084774318004,0.16035822672270858,0.053377378979528545
WB M0.82,P0,0.2,percell,0.5389738174319358,0.5628087318382389,0.02383491440630303
WB M0.82,P0,0.2,subcell,0.5389738174319358,0.5629099813061977,0.023936163874261895
WB M0.82,P0,0.44,percell,0.5335591730910253,0.5585159828013601,0.02495680971033476
WB M0.82,P0,0.44,subcell,0.5335591730910253,0.5585194421122968,0.024960269021271464
WB M0.82,P0,0.65,percell,0.4980023990529356,0.5263861506274333,0.02838375157449774
WB M0.82,P0,0.65,subcell,0.4980023990529356,0.5285502974000388,0.030547898347103197
WB M0.82,P0,0.8,percell,0.46359804875242494,0.4725165068554383,0.008918458103013338
WB M0.82,P0,0.8,subcell,0.46359804875242494,0.4728130204593426,0.009214971706917652
WB M0.82,P0,0.9,percell,0.3487547655495737,0.35514640085490173,0.006391635305328047
WB M0.82,P0,0.9,subcell,0.3487547655495737,0.35532956028959006,0.006574794740016376
WB M0.82,P0,0.96,percell,0.2592271998306016,0.9955844850238539,0.7363572851932523
WB M0.82,P0,0.96,subcell,0.2592271998306016,0.9980550151630008,0.7388278153323992
WB M0.82,P0,0.99,percell,0.1978947639832007,0.9836567223397592,0.7857619583565585
WB M0.82,P0,0.99,subcell,0.1978947639832007,0.9836593054754356,0.7857645414922348
WB M0.82,P1,0.2,percell,0.5389738174319358,0.5597411472934546,0.020767329861518746
WB M0.82,P1,0.2,subcell,0.5389738174319358,0.5605559489328462,0.021582131500910373
WB M0.82,P1,0.44,percell,0.5335591730910253,0.5459444635274975,0.012385290436472185
WB M0.82,P1,0.44,subcell,0.5335591730910253,0.5469740487867307,0.01341487569570543
WB M0.82,P1,0.65,percell,0.4980023990529356,0.5117012589384583,0.013698859885522718
WB M0.82,P1,0.65,subcell,0.4980023990529356,0.5119511930501511,0.013948793997215547
WB M0.82,P1,0.8,percell,0.46359804875242494,0.45979022071600034,-0.0038078280364245987
WB M0.82,P1,0.8,subcell,0.46359804875242494,0.4609747988210193,-0.0026232499314056135
WB M0.82,P1,0.9,percell,0.3487547655495737,0.35514640085490173,0.006391635305328047
WB M0.82,P1,0.9,subcell,0.3487547655495737,0.3551603009256679,0.006405535376094229
WB M0.82,P1,0.96,percell,0.2592271998306016,0.27532877108121034,0.016101571250608737
WB M0.82,P1,0.96,subcell,0.2592271998306016,0.2753706613900062,0.016143461559404604
WB M0.82,P1,0.99,percell,0.1978947639832007,0.9812463801052841,0.7833516161220834
WB M0.82,P1,0.99,subcell,0.1978947639832007,0.9812480554876022,0.7833532915044015
WB M0.82,P2,0.2,percell,0.5389738174319358,0.5451204518055484,0.006146634373612514
WB M0.82,P2,0.2,subcell,0.5389738174319358,0.5453867115350516,0.0064128941031157405
WB M0.82,P2,0.44,percell,0.5335591730910253,0.5402178898283126,0.006658716737287351
WB M0.82,P2,0.44,subcell,0.5335591730910253,0.5403471991135091,0.006788026022483851
WB M0.82,P2,0.65,percell,0.4980023990529356,0.49452512023369183,-0.0034772788192437565
WB M0.82,P2,0.65,subcell,0.4980023990529356,0.49498860978670195,-0.003013789266233635
WB M0.82,P2,0.8,percell,0.46359804875242494,0.45979022071600034,-0.0038078280364245987
WB M0.82,P2,0.8,subcell,0.46359804875242494,0.460466591022918,-0.003131457729506959
WB M0.82,P2,0.9,percell,0.3487547655495737,0.3414687127499036,-0.007286052799670095
WB M0.82,P2,0.9,subcell,0.3487547655495737,0.3436578462666943,-0.005096919282879364
WB M0.82,P2,0.96,percell,0.2592271998306016,0.27532877108121034,0.016101571250608737
WB M0.82,P2,0.96,subcell,0.2592271998306016,0.27569072265616157,0.016463522825559962
WB M0.82,P2,0.99,percell,0.1978947639832007,0.973124759021366,0.7752299950381653
WB M0.82,P2,0.99,subcell,0.1978947639832007,0.9731356571488069,0.7752408931656062
WB M0.82,P3,0.2,percell,0.5389738174319358,0.531577035651087,-0.0073967817808487935
WB M0.82,P3,0.2,subcell,0.5389738174319358,0.5332744447091265,-0.005699372722809293
WB M0.82,P3,0.44,percell,0.5335591730910253,0.5402178898283126,0.006658716737287351
WB M0.82,P3,0.44,subcell,0.5335591730910253,0.5402247038863197,0.0066655307952944165
WB M0.82,P3,0.65,percell,0.4980023990529356,0.5017575271292872,0.0037551280763516437
WB M0.82,P3,0.65,subcell,0.4980023990529356,0.5018447223718945,0.0038423233189588957
WB M0.82,P3,0.8,percell,0.46359804875242494,0.44318195867102855,-0.020416090081396387
WB M0.82,P3,0.8,subcell,0.46359804875242494,0.44325330966198684,-0.020344739090438102
WB M0.82,P3,0.9,percell,0.3487547655495737,0.3414687127499036,-0.007286052799670095
WB M0.82,P3,0.9,subcell,0.3487547655495737,0.34471264504931576,-0.004042120500257929
WB M0.82,P3,0.96,percell,0.2592271998306016,0.28722610715796826,0.02799890732736665
WB M0.82,P3,0.96,subcell,0.2592271998306016,0.2913580216477497,0.0321308218171481
WB M0.82,P3,0.99,percell,0.1978947639832007,0.25117171490070267,0.05327695091750198
WB M0.82,P3,0.99,subcell,0.1978947639832007,0.25123410851945266,0.05333934453625197
WB M0.82,S1,0.2,percell,0.5389738174319358,0.5597411472934546,0.020767329861518746
WB M0.82,S1,0.2,subcell,0.5389738174319358,0.560893650990606,0.02191983355867011
WB M0.82,S1,0.44,percell,0.5335591730910253,0.5459444635274975,0.012385290436472185
WB M0.82,S1,0.44,subcell,0.5335591730910253,0.5465262519551525,0.01296707886412718
WB M0.82,S1,0.65,percell,0.4980023990529356,0.5017575271292872,0.0037551280763516437
WB M0.82,S1,0.65,subcell,0.4980023990529356,0.5019608905890794,0.00395849153614386
WB M0.82,S1,0.8,percell,0.46359804875242494,0.4623894635352916,-0.001208585217133351
WB M0.82,S1,0.8,subcell,0.46359804875242494,0.46240604329151136,-0.001192005460913581
WB M0.82,S1,0.9,percell,0.3487547655495737,0.35514640085490173,0.006391635305328047
WB M0.82,S1,0.9,subcell,0.3487547655495737,0.3552428816072869,0.006488116057713211
WB M0.82,S1,0.96,percell,0.2592271998306016,0.28722610715796826,0.02799890732736665
WB M0.82,S1,0.96,subcell,0.2592271998306016,0.28797534488545495,0.028748145054853347
WB M0.82,S1,0.99,percell,0.1978947639832007,0.9812463801052841,0.7833516161220834
WB M0.82,S1,0.99,subcell,0.1978947639832007,0.9812498364005471,0.7833550724173464
WB M0.82,S2,0.2,percell,0.5389738174319358,0.5597411472934546,0.020767329861518746
WB M0.82,S2,0.2,subcell,0.5389738174319358,0.5599148379172852,0.020941020485349404
WB M0.82,S2,0.44,percell,0.5335591730910253,0.5402178898283126,0.006658716737287351
WB M0.82,S2,0.44,subcell,0.5335591730910253,0.5403478486610415,0.006788675570016167
WB M0.82,S2,0.65,percell,0.4980023990529356,0.5017575271292872,0.0037551280763516437
WB M0.82,S2,0.65,subcell,0.4980023990529356,0.5017680270864605,0.003765628033524926
WB M0.82,S2,0.8,percell,0.46359804875242494,0.45979022071600034,-0.0038078280364245987
WB M0.82,S2,0.8,subcell,0.46359804875242494,0.4604807805177689,-0.003117268234656023
WB M0.82,S2,0.9,percell,0.3487547655495737,0.3414687127499036,-0.007286052799670095
WB M0.82,S2,0.9,subcell,0.3487547655495737,0.3453055741990118,-0.0034491913505618754
WB M0.82,S2,0.96,percell,0.2592271998306016,0.27532877108121034,0.016101571250608737
WB M0.82,S2,0.96,subcell,0.2592271998306016,0.2754325778668265,0.016205378036224904
WB M0.82,S2,0.99,percell,0.1978947639832007,0.9812463801052841,0.7833516161220834
WB M0.82,S2,0.99,subcell,0.1978947639832007,0.9812479114259078,0.7833531474427071
WB M0.82,S3,0.2,percell,0.5389738174319358,0.5451204518055484,0.006146634373612514
WB M0.82,S3,0.2,subcell,0.5389738174319358,0.5451204682986838,0.006146650866747927
WB M0.82,S3,0.44,percell,0.5335591730910253,0.5402178898283126,0.006658716737287351
WB M0.82,S3,0.44,subcell,0.5335591730910253,0.54028723298685,0.006728059895824701
WB M0.82,S3,0.65,percell,0.4980023990529356,0.49452512023369183,-0.0034772788192437565
WB M0.82,S3,0.65,subcell,0.4980023990529356,0.4949003448138494,-0.0031020542390861605
WB M0.82,S3,0.8,percell,0.46359804875242494,0.45979022071600034,-0.0038078280364245987
WB M0.82,S3,0.8,subcell,0.46359804875242494,0.4600734995441659,-0.0035245492082590646
WB M0.82,S3,0.9,percell,0.3487547655495737,0.3414687127499036,-0.007286052799670095
WB M0.82,S3,0.9,subcell,0.3487547655495737,0.34429179758811657,-0.0044629679614571205
WB M0.82,S3,0.96,percell,0.2592271998306016,0.27532877108121034,0.016101571250608737
WB M0.82,S3,0.96,subcell,0.2592271998306016,0.2755103114491644,0.016283111618562773
WB M0.82,S3,0.99,percell,0.1978947639832007,0.977684719780806,0.7797899557976052
WB M0.82,S3,0.99,subcell,0.1978947639832007,0.9777502666523348,0.7798555026691341
WB M0.86,P0,0.2,percell,0.7394384421993287,0.7347950166163132,-0.004643425583015559
WB M0.86,P0,0.2,subcell,0.7394384421993287,0.7360536735568733,-0.0033847686424554047
WB M0.86,P0,0.44,percell,0.6792921337993386,0.6748108031169427,-0.004481330682395868
WB M0.86,P0,0.44,subcell,0.6792921337993386,0.6763569272540768,-0.0029352065452618037
WB M0.86,P0,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,P0,0.65,subcell,0.6325176222135303,0.6319152621884191,-0.0006023600251111594
WB M0.86,P0,0.8,percell,0.5727624563620767,0.5731024054777184,0.0003399491156417245
WB M0.86,P0,0.8,subcell,0.5727624563620767,0.5739265141883262,0.0011640578262495094
WB M0.86,P0,0.9,percell,0.5224959201917083,0.49632512906898485,-0.02617079112272347
WB M0.86,P0,0.9,subcell,0.5224959201917083,0.49642271084086953,-0.02607320935083879
WB M0.86,P0,0.96,percell,0.4368069112031842,0.9988092571372407,0.5620023459340564
WB M0.86,P0,0.96,subcell,0.4368069112031842,0.9988888326083517,0.5620819214051676
WB M0.86,P0,0.99,percell,0.4469195972970975,0.9870995773858117,0.5401799800887142
WB M0.86,P0,0.99,subcell,0.4469195972970975,0.9871440292406194,0.5402244319435219
WB M0.86,P1,0.2,percell,0.7394384421993287,0.7290824691384524,-0.010355973060876322
WB M0.86,P1,0.2,subcell,0.7394384421993287,0.7305661044420153,-0.008872337757313442
WB M0.86,P1,0.44,percell,0.6792921337993386,0.6777403348681909,-0.0015517989311477631
WB M0.86,P1,0.44,subcell,0.6792921337993386,0.6780034629919945,-0.0012886708073440722
WB M0.86,P1,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,P1,0.65,subcell,0.6325176222135303,0.6325077606090332,-9.861604497007903e-06
WB M0.86,P1,0.8,percell,0.5727624563620767,0.5677256124105129,-0.005036843951563785
WB M0.86,P1,0.8,subcell,0.5727624563620767,0.5678663971648381,-0.004896059197238567
WB M0.86,P1,0.9,percell,0.5224959201917083,0.49331122985745196,-0.029184690334256358
WB M0.86,P1,0.9,subcell,0.5224959201917083,0.49535281629015177,-0.027143103901556553
WB M0.86,P1,0.96,percell,0.4368069112031842,0.4732326850887026,0.036425773885518375
WB M0.86,P1,0.96,subcell,0.4368069112031842,0.47329188843811415,0.03648497723492994
WB M0.86,P1,0.99,percell,0.4469195972970975,0.9812500423284309,0.5343304450313334
WB M0.86,P1,0.99,subcell,0.4469195972970975,0.9812724309835812,0.5343528336864837
WB M0.86,P2,0.2,percell,0.7394384421993287,0.7274234350563028,-0.012015007143025946
WB M0.86,P2,0.2,subcell,0.7394384421993287,0.7274295460423019,-0.012008896157026827
WB M0.86,P2,0.44,percell,0.6792921337993386,0.6777403348681909,-0.0015517989311477631
WB M0.86,P2,0.44,subcell,0.6792921337993386,0.6780984071727229,-0.0011937266266157653
WB M0.86,P2,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,P2,0.65,subcell,0.6325176222135303,0.6319832039249325,-0.0005344182885977933
WB M0.86,P2,0.8,percell,0.5727624563620767,0.5677256124105129,-0.005036843951563785
WB M0.86,P2,0.8,subcell,0.5727624563620767,0.5679024634379128,-0.004859992924163836
WB M0.86,P2,0.9,percell,0.5224959201917083,0.49632512906898485,-0.02617079112272347
WB M0.86,P2,0.9,subcell,0.5224959201917083,0.49635158348191066,-0.026144336709797655
WB M0.86,P2,0.96,percell,0.4368069112031842,0.4732326850887026,0.036425773885518375
WB M0.86,P2,0.96,subcell,0.4368069112031842,0.4732585505775906,0.036451639374406375
WB M0.86,P2,0.99,percell,0.4469195972970975,0.9856642771428016,0.5387446798457041
WB M0.86,P2,0.99,subcell,0.4469195972970975,0.9856944644192973,0.5387748671221998
WB M0.86,P3,0.2,percell,0.7394384421993287,0.7194557331157457,-0.019982709083583017
WB M0.86,P3,0.2,subcell,0.7394384421993287,0.7194558031366779,-0.019982639062650853
WB M0.86,P3,0.44,percell,0.6792921337993386,0.6777403348681909,-0.0015517989311477631
WB M0.86,P3,0.44,subcell,0.6792921337993386,0.6780446117484542,-0.0012475220508844087
WB M0.86,P3,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,P3,0.65,subcell,0.6325176222135303,0.631653355940477,-0.0008642662730532491
WB M0.86,P3,0.8,percell,0.5727624563620767,0.5677256124105129,-0.005036843951563785
WB M0.86,P3,0.8,subcell,0.5727624563620767,0.5679308738136788,-0.004831582548397884
WB M0.86,P3,0.9,percell,0.5224959201917083,0.49331122985745196,-0.029184690334256358
WB M0.86,P3,0.9,subcell,0.5224959201917083,0.4955087527851262,-0.026987167406582135
WB M0.86,P3,0.96,percell,0.4368069112031842,0.4732326850887026,0.036425773885518375
WB M0.86,P3,0.96,subcell,0.4368069112031842,0.4732705383964577,0.03646362719327351
WB M0.86,P3,0.99,percell,0.4469195972970975,0.979609834873758,0.5326902375766605
WB M0.86,P3,0.99,subcell,0.4469195972970975,0.9796210844605417,0.5327014871634442
WB M0.86,S1,0.2,percell,0.7394384421993287,0.7290824691384524,-0.010355973060876322
WB M0.86,S1,0.2,subcell,0.7394384421993287,0.7306153988318989,-0.008823043367429895
WB M0.86,S1,0.44,percell,0.6792921337993386,0.6684582277287107,-0.010833906070627952
WB M0.86,S1,0.44,subcell,0.6792921337993386,0.6687048181361592,-0.010587315663179386
WB M0.86,S1,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,S1,0.65,subcell,0.6325176222135303,0.6326269598092241,0.00010933759569387025
WB M0.86,S1,0.8,percell,0.5727624563620767,0.5731024054777184,0.0003399491156417245
WB M0.86,S1,0.8,subcell,0.5727624563620767,0.5731825751529609,0.00042011879088421633
WB M0.86,S1,0.9,percell,0.5224959201917083,0.49632512906898485,-0.02617079112272347
WB M0.86,S1,0.9,subcell,0.5224959201917083,0.496363467779858,-0.026132452411850304
WB M0.86,S1,0.96,percell,0.4368069112031842,0.9988092571372407,0.5620023459340564
WB M0.86,S1,0.96,subcell,0.4368069112031842,0.9988740288338971,0.5620671176307128
WB M0.86,S1,0.99,percell,0.4469195972970975,0.9870995773858117,0.5401799800887142
WB M0.86,S1,0.99,subcell,0.4469195972970975,0.9871302607139268,0.5402106634168293
WB M0.86,S2,0.2,percell,0.7394384421993287,0.7274234350563028,-0.012015007143025946
WB M0.86,S2,0.2,subcell,0.7394384421993287,0.7274566303490283,-0.01198181185030045
WB M0.86,S2,0.44,percell,0.6792921337993386,0.6777403348681909,-0.0015517989311477631
WB M0.86,S2,0.44,subcell,0.6792921337993386,0.6778647494504331,-0.001427384348905547
WB M0.86,S2,0.65,percell,0.6325176222135303,0.6310894004475307,-0.0014282217659995489
WB M0.86,S2,0.65,subcell,0.6325176222135303,0.6323431007571464,-0.0001745214563838582
WB M0.86,S2,0.8,percell,0.5727624563620767,0.5677256124105129,-0.005036843951563785
WB M0.86,S2,0.8,subcell,0.5727624563620767,0.5679813663543066,-0.00478109000777005
WB M0.86,S2,0.9,percell,0.5224959201917083,0.49632512906898485,-0.02617079112272347
WB M0.86,S2,0.9,subcell,0.5224959201917083,0.49633693681456503,-0.026158983377143286
WB M0.86,S2,0.96,percell,0.4368069112031842,0.4732326850887026,0.036425773885518375
WB M0.86,S2,0.96,subcell,0.4368069112031842,0.4732646163279234,0.03645770512473917
WB M0.86,S2,0.99,percell,0.4469195972970975,0.9888425669619278,0.5419229696648303
