level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L4,none,0.99,0.9900,0.000000,0.000000,0.587351,upper
L4,none,0.99,0.9900,0.000002,0.000287,0.578848,upper
L4,none,0.99,0.9900,0.000010,0.000582,0.569496,upper
L4,none,0.99,0.9900,0.000023,0.000885,0.559156,upper
L4,none,0.99,0.9900,0.000042,0.001198,0.547846,upper
L4,none,0.99,0.9900,0.000068,0.001519,0.535488,upper
L4,none,0.99,0.9900,0.000101,0.001850,0.522035,upper
L4,none,0.99,0.9900,0.000142,0.002190,0.507426,upper
L4,none,0.99,0.9900,0.000191,0.002539,0.491606,upper
L4,none,0.99,0.9900,0.000249,0.002897,0.474516,upper
L4,none,0.99,0.9900,0.000316,0.003265,0.456102,upper
L4,none,0.99,0.9900,0.000394,0.003642,0.436311,upper
L4,none,0.99,0.9900,0.000483,0.004029,0.415093,upper
L4,none,0.99,0.9900,0.000583,0.004425,0.392403,upper
L4,none,0.99,0.9900,0.000696,0.004831,0.368202,upper
L4,none,0.99,0.9900,0.000823,0.005245,0.342451,upper
L4,none,0.99,0.9900,0.000963,0.005669,0.315126,upper
L4,none,0.99,0.9900,0.001119,0.006102,0.286208,upper
L4,none,0.99,0.9900,0.001290,0.006543,0.255689,upper
L4,none,0.99,0.9900,0.001478,0.006993,0.223571,upper
L4,none,0.99,0.9900,0.001684,0.007451,0.189871,upper
L4,none,0.99,0.9900,0.001908,0.007917,0.154618,upper
L4,none,0.99,0.9900,0.002152,0.008390,0.117856,upper
L4,none,0.99,0.9900,0.002416,0.008871,0.079640,upper
L4,none,0.99,0.9900,0.002701,0.009358,0.040042,upper
L4,none,0.99,0.9900,0.003009,0.009851,-0.000848,upper
L4,none,0.99,0.9900,0.003339,0.010350,-0.042929,upper
L4,none,0.99,0.9900,0.003694,0.010854,-0.086088,upper
L4,none,0.99,0.9900,0.004073,0.011363,-0.130198,upper
L4,none,0.99,0.9900,0.004478,0.011875,-0.175123,upper
L4,none,0.99,0.9900,0.004910,0.012391,-0.220713,upper
L4,none,0.99,0.9900,0.005368,0.012909,-0.266796,upper
L4,none,0.99,0.9900,0.005855,0.013429,-0.313193,upper
L4,none,0.99,0.9900,0.006371,0.013951,-0.359713,upper
L4,none,0.99,0.9900,0.006917,0.014473,-0.406149,upper
L4,none,0.99,0.9900,0.007492,0.014995,-0.452311,upper
L4,none,0.99,0.9900,0.008099,0.015516,-0.498041,upper
L4,none,0.99,0.9900,0.008737,0.016037,-0.543226,upper
L4,none,0.99,0.9900,0.009408,0.016555,-0.587736,upper
L4,none,0.99,0.9900,0.010111,0.017070,-0.631406,upper
L4,none,0.99,0.9900,0.010847,0.017583,-0.674104,upper
L4,none,0.99,0.9900,0.011618,0.018091,-0.715722,upper
L4,none,0.99,0.9900,0.012423,0.018596,-0.756164,upper
L4,none,0.99,0.9900,0.013264,0.019096,-0.795346,upper
L4,none,0.99,0.9900,0.014140,0.019591,-0.833194,upper
L4,none,0.99,0.9900,0.015052,0.020080,-0.869649,upper
L4,none,0.99,0.9900,0.016000,0.020563,-0.904658,upper
L4,none,0.99,0.9900,0.016986,0.021041,-0.938186,upper
L4,none,0.99,0.9900,0.018010,0.021511,-0.970210,upper
L4,none,0.99,0.9900,0.019072,0.021975,-1.000720,upper
L4,none,0.99,0.9900,0.020173,0.022433,-1.029721,upper
L4,none,0.99,0.9900,0.021314,0.022883,-1.057223,upper
L4,none,0.99,0.9900,0.022494,0.023326,-1.083248,upper
L4,none,0.99,0.9900,0.023716,0.023762,-1.107824,upper
L4,none,0.99,0.9900,0.024979,0.024190,-1.130988,upper
L4,none,0.99,0.9900,0.026284,0.024612,-1.152785,upper
L4,none,0.99,0.9900,0.027631,0.025026,-1.173268,upper
L4,none,0.99,0.9900,0.029022,0.025433,-1.192491,upper
L4,none,0.99,0.9900,0.030458,0.025833,-1.210504,upper
L4,none,0.99,0.9900,0.031938,0.026226,-1.227348,upper
L4,none,0.99,0.9900,0.033464,0.026613,-1.243051,upper
L4,none,0.99,0.9900,0.035037,0.026993,-1.257640,upper
L4,none,0.99,0.9900,0.036658,0.027367,-1.271136,upper
L4,none,0.99,0.9900,0.038327,0.027735,-1.283550,upper
L4,none,0.99,0.9900,0.040045,0.028097,-1.294872,upper
L4,none,0.99,0.9900,0.041814,0.028454,-1.305098,upper
L4,none,0.99,0.9900,0.043634,0.028806,-1.314228,upper
L4,none,0.99,0.9900,0.045506,0.029154,-1.322221,upper
L4,none,0.99,0.9900,0.047432,0.029497,-1.329019,upper
L4,none,0.99,0.9900,0.049412,0.029836,-1.334611,upper
L4,none,0.99,0.9900,0.051448,0.030172,-1.339013,upper
L4,none,0.99,0.9900,0.053540,0.030504,-1.342218,upper
L4,none,0.99,0.9900,0.055691,0.030834,-1.344143,upper
L4,none,0.99,0.9900,0.057900,0.031162,-1.344605,upper
L4,none,0.99,0.9900,0.060169,0.031487,-1.343433,upper
L4,none,0.99,0.9900,0.062500,0.031812,-1.340614,upper
L4,none,0.99,0.9900,0.064893,0.032135,-1.336302,upper
L4,none,0.99,0.9900,0.067351,0.032458,-1.330643,upper
L4,none,0.99,0.9900,0.069873,0.032781,-1.323601,upper
L4,none,0.99,0.9900,0.072462,0.033103,-1.314994,upper
L4,none,0.99,0.9900,0.075118,0.033427,-1.304724,upper
L4,none,0.99,0.9900,0.077844,0.033751,-1.292844,upper
L4,none,0.99,0.9900,0.080640,0.034077,-1.279313,upper
L4,none,0.99,0.9900,0.083508,0.034404,-1.263680,upper
L4,none,0.99,0.9900,0.086448,0.034732,-1.244998,upper
L4,none,0.99,0.9900,0.089464,0.035063,-1.222425,upper
L4,none,0.99,0.9900,0.092555,0.035396,-1.195818,upper
L4,none,0.99,0.9900,0.095723,0.035732,-1.165434,upper
L4,none,0.99,0.9900,0.098970,0.036069,-1.132150,upper
L4,none,0.99,0.9900,0.102297,0.036410,-1.098399,upper
L4,none,0.99,0.9900,0.105705,0.036752,-1.067129,upper
L4,none,0.99,0.9900,0.109196,0.037097,-1.039974,upper
L4,none,0.99,0.9900,0.112771,0.037445,-1.015379,upper
L4,none,0.99,0.9900,0.116431,0.037795,-0.990951,upper
L4,none,0.99,0.9900,0.120179,0.038146,-0.966602,upper
L4,none,0.99,0.9900,0.124014,0.038500,-0.942611,upper
L4,none,0.99,0.9900,0.127939,0.038855,-0.919321,upper
L4,none,0.99,0.9900,0.131955,0.039211,-0.898222,upper
L4,none,0.99,0.9900,0.136062,0.039567,-0.881323,upper
L4,none,0.99,0.9900,0.140263,0.039924,-0.866773,upper
L4,none,0.99,0.9900,0.144559,0.040281,-0.851431,upper
L4,none,0.99,0.9900,0.148951,0.040637,-0.835953,upper
L4,none,0.99,0.9900,0.153439,0.040992,-0.822495,upper
L4,none,0.99,0.9900,0.158025,0.041345,-0.811883,upper
L4,none,0.99,0.9900,0.162711,0.041696,-0.802590,upper
L4,none,0.99,0.9900,0.167496,0.042044,-0.793390,upper
L4,none,0.99,0.9900,0.172383,0.042388,-0.784581,upper
L4,none,0.99,0.9900,0.177372,0.042728,-0.775866,upper
L4,none,0.99,0.9900,0.182464,0.043064,-0.765500,upper
L4,none,0.99,0.9900,0.187659,0.043394,-0.751672,upper
L4,none,0.99,0.9900,0.192959,0.043719,-0.731899,upper
L4,none,0.99,0.9900,0.198363,0.044037,-0.698844,upper
L4,none,0.99,0.9900,0.203874,0.044349,-0.640030,upper
L4,none,0.99,0.9900,0.209490,0.044653,-0.551732,upper
L4,none,0.99,0.9900,0.215213,0.044950,-0.459085,upper
L4,none,0.99,0.9900,0.221043,0.045239,-0.390401,upper
L4,none,0.99,0.9900,0.226980,0.045520,-0.346169,upper
L4,none,0.99,0.9900,0.233025,0.045792,-0.318245,upper
L4,none,0.99,0.9900,0.239176,0.046055,-0.302386,upper
L4,none,0.99,0.9900,0.245435,0.046308,-0.293499,upper
L4,none,0.99,0.9900,0.251801,0.046553,-0.287845,upper
L4,none,0.99,0.9900,0.258274,0.046787,-0.284500,upper
L4,none,0.99,0.9900,0.264854,0.047011,-0.282860,upper
L4,none,0.99,0.9900,0.271540,0.047225,-0.282446,upper
L4,none,0.99,0.9900,0.278331,0.047429,-0.283064,upper
L4,none,0.99,0.9900,0.285227,0.047622,-0.284647,upper
L4,none,0.99,0.9900,0.292227,0.047803,-0.287063,upper
L4,none,0.99,0.9900,0.299330,0.047973,-0.290046,upper
L4,none,0.99,0.9900,0.306535,0.048131,-0.293258,upper
L4,none,0.99,0.9900,0.313841,0.048276,-0.296512,upper
L4,none,0.99,0.9900,0.321247,0.048408,-0.299828,upper
L4,none,0.99,0.9900,0.328751,0.048526,-0.303238,upper
L4,none,0.99,0.9900,0.336352,0.048629,-0.306804,upper
L4,none,0.99,0.9900,0.344047,0.048717,-0.310624,upper
L4,none,0.99,0.9900,0.351836,0.048789,-0.314781,upper
L4,none,0.99,0.9900,0.359717,0.048843,-0.319320,upper
L4,none,0.99,0.9900,0.367686,0.048879,-0.324229,upper
L4,none,0.99,0.9900,0.375742,0.048895,-0.329293,upper
L4,none,0.99,0.9900,0.383883,0.048891,-0.334322,upper
L4,none,0.99,0.9900,0.392106,0.048865,-0.339203,upper
L4,none,0.99,0.9900,0.400408,0.048816,-0.343703,upper
L4,none,0.99,0.9900,0.408787,0.048744,-0.347507,upper
L4,none,0.99,0.9900,0.417240,0.048646,-0.350351,upper
L4,none,0.99,0.9900,0.425764,0.048523,-0.352077,upper
L4,none,0.99,0.9900,0.434356,0.048373,-0.352580,upper
L4,none,0.99,0.9900,0.443012,0.048195,-0.352134,upper
L4,none,0.99,0.9900,0.451730,0.047989,-0.351037,upper
L4,none,0.99,0.9900,0.460505,0.047754,-0.349486,upper
L4,none,0.99,0.9900,0.469335,0.047490,-0.347817,upper
L4,none,0.99,0.9900,0.478215,0.047197,-0.346234,upper
L4,none,0.99,0.9900,0.487142,0.046874,-0.344843,upper
L4,none,0.99,0.9900,0.496112,0.046521,-0.343607,upper
L4,none,0.99,0.9900,0.505122,0.046140,-0.342344,upper
L4,none,0.99,0.9900,0.514167,0.045730,-0.340582,upper
L4,none,0.99,0.9900,0.523243,0.045292,-0.337908,upper
L4,none,0.99,0.9900,0.532346,0.044827,-0.334196,upper
L4,none,0.99,0.9900,0.541473,0.044336,-0.329341,upper
L4,none,0.99,0.9900,0.550619,0.043820,-0.323780,upper
L4,none,0.99,0.9900,0.559780,0.043281,-0.317978,upper
L4,none,0.99,0.9900,0.568952,0.042718,-0.312192,upper
L4,none,0.99,0.9900,0.578131,0.042135,-0.306786,upper
L4,none,0.99,0.9900,0.587313,0.041531,-0.301698,upper
L4,none,0.99,0.9900,0.596493,0.040910,-0.296819,upper
L4,none,0.99,0.9900,0.605667,0.040271,-0.292101,upper
L4,none,0.99,0.9900,0.614832,0.039616,-0.287339,upper
L4,none,0.99,0.9900,0.623983,0.038947,-0.282406,upper
L4,none,0.99,0.9900,0.633116,0.038265,-0.277141,upper
L4,none,0.99,0.9900,0.642227,0.037571,-0.271410,upper
L4,none,0.99,0.9900,0.651312,0.036866,-0.265236,upper
L4,none,0.99,0.9900,0.660367,0.036151,-0.258868,upper
L4,none,0.99,0.9900,0.669388,0.035427,-0.252661,upper
L4,none,0.99,0.9900,0.678372,0.034695,-0.246862,upper
L4,none,0.99,0.9900,0.687314,0.033956,-0.241567,upper
L4,none,0.99,0.9900,0.696210,0.033211,-0.236550,upper
L4,none,0.99,0.9900,0.705058,0.032459,-0.231516,upper
L4,none,0.99,0.9900,0.713853,0.031702,-0.226331,upper
L4,none,0.99,0.9900,0.722592,0.030940,-0.220967,upper
L4,none,0.99,0.9900,0.731271,0.030173,-0.215575,upper
L4,none,0.99,0.9900,0.739888,0.029402,-0.210278,upper
L4,none,0.99,0.9900,0.748439,0.028627,-0.205045,upper
L4,none,0.99,0.9900,0.756920,0.027848,-0.199803,upper
L4,none,0.99,0.9900,0.765329,0.027066,-0.194495,upper
L4,none,0.99,0.9900,0.773663,0.026281,-0.189183,upper
L4,none,0.99,0.9900,0.781920,0.025493,-0.184024,upper
L4,none,0.99,0.9900,0.790095,0.024702,-0.179114,upper
L4,none,0.99,0.9900,0.798188,0.023909,-0.174336,upper
L4,none,0.99,0.9900,0.806195,0.023115,-0.169372,upper
L4,none,0.99,0.9900,0.814115,0.022318,-0.163961,upper
L4,none,0.99,0.9900,0.821945,0.021520,-0.158067,upper
L4,none,0.99,0.9900,0.829682,0.020722,-0.152039,upper
L4,none,0.99,0.9900,0.837327,0.019923,-0.146388,upper
L4,none,0.99,0.9900,0.844875,0.019123,-0.141301,upper
L4,none,0.99,0.9900,0.852326,0.018324,-0.136597,upper
L4,none,0.99,0.9900,0.859679,0.017525,-0.131814,upper
L4,none,0.99,0.9900,0.866932,0.016728,-0.126545,upper
L4,none,0.99,0.9900,0.874083,0.015931,-0.120854,upper
L4,none,0.99,0.9900,0.881133,0.015137,-0.115029,upper
L4,none,0.99,0.9900,0.888079,0.014346,-0.109283,upper
L4,none,0.99,0.9900,0.894920,0.013557,-0.103688,upper
L4,none,0.99,0.9900,0.901657,0.012772,-0.098121,upper
L4,none,0.99,0.9900,0.908289,0.011992,-0.092397,upper
L4,none,0.99,0.9900,0.914814,0.011216,-0.086279,upper
L4,none,0.99,0.9900,0.921234,0.010445,-0.079534,upper
L4,none,0.99,0.9900,0.927547,0.009681,-0.072065,upper
L4,none,0.99,0.9900,0.933753,0.008923,-0.063861,upper
L4,none,0.99,0.9900,0.939852,0.008174,-0.054949,upper
L4,none,0.99,0.9900,0.945845,0.007432,-0.045276,upper
L4,none,0.99,0.9900,0.951731,0.006700,-0.034592,upper
L4,none,0.99,0.9900,0.957512,0.005979,-0.022609,upper
L4,none,0.99,0.9900,0.963186,0.005269,-0.009105,upper
L4,none,0.99,0.9900,0.968756,0.004571,0.006133,upper
L4,none,0.99,0.9900,0.974221,0.003886,0.023361,upper
L4,none,0.99,0.9900,0.979581,0.003216,0.042918,upper
L4,none,0.99,0.9900,0.984839,0.002562,0.065425,upper
L4,none,0.99,0.9900,0.989994,0.001924,0.090604,upper
L4,none,0.99,0.9900,0.995047,0.001305,0.117080,upper
L4,none,0.99,0.9900,1.000000,0.000705,0.148079,upper
L4,none,0.99,0.9900,0.000000,0.000000,0.587351,lower
L4,none,0.99,0.9900,0.000002,-0.000287,0.595379,lower
L4,none,0.99,0.9900,0.000010,-0.000582,0.602963,lower
L4,none,0.99,0.9900,0.000023,-0.000885,0.610039,lower
L4,none,0.99,0.9900,0.000042,-0.001198,0.616615,lower
L4,none,0.99,0.9900,0.000068,-0.001519,0.622614,lower
L4,none,0.99,0.9900,0.000101,-0.001850,0.627979,lower
L4,none,0.99,0.9900,0.000142,-0.002190,0.632637,lower
L4,none,0.99,0.9900,0.000191,-0.002539,0.636518,lower
L4,none,0.99,0.9900,0.000249,-0.002897,0.639547,lower
L4,none,0.99,0.9900,0.000316,-0.003265,0.641646,lower
L4,none,0.99,0.9900,0.000394,-0.003642,0.642737,lower
L4,none,0.99,0.9900,0.000483,-0.004029,0.642742,lower
L4,none,0.99,0.9900,0.000583,-0.004425,0.641581,lower
L4,none,0.99,0.9900,0.000696,-0.004831,0.639174,lower
L4,none,0.99,0.9900,0.000823,-0.005245,0.635445,lower
L4,none,0.99,0.9900,0.000963,-0.005669,0.630316,lower
L4,none,0.99,0.9900,0.001119,-0.006102,0.623718,lower
L4,none,0.99,0.9900,0.001290,-0.006543,0.615583,lower
L4,none,0.99,0.9900,0.001478,-0.006993,0.605852,lower
L4,none,0.99,0.9900,0.001684,-0.007451,0.594473,lower
L4,none,0.99,0.9900,0.001908,-0.007917,0.581405,lower
L4,none,0.99,0.9900,0.002152,-0.008390,0.566615,lower
L4,none,0.99,0.9900,0.002416,-0.008871,0.550086,lower
L4,none,0.99,0.9900,0.002701,-0.009358,0.531815,lower
L4,none,0.99,0.9900,0.003009,-0.009851,0.511812,lower
L4,none,0.99,0.9900,0.003339,-0.010350,0.490103,lower
L4,none,0.99,0.9900,0.003694,-0.010854,0.466734,lower
L4,none,0.99,0.9900,0.004073,-0.011363,0.441765,lower
L4,none,0.99,0.9900,0.004478,-0.011875,0.415278,lower
L4,none,0.99,0.9900,0.004910,-0.012391,0.387374,lower
L4,none,0.99,0.9900,0.005368,-0.012909,0.358161,lower
L4,none,0.99,0.9900,0.005855,-0.013429,0.327759,lower
L4,none,0.99,0.9900,0.006371,-0.013951,0.296298,lower
L4,none,0.99,0.9900,0.006917,-0.014473,0.263916,lower
L4,none,0.99,0.9900,0.007492,-0.014995,0.230766,lower
L4,none,0.99,0.9900,0.008099,-0.015516,0.197015,lower
L4,none,0.99,0.9900,0.008737,-0.016037,0.162832,lower
L4,none,0.99,0.9900,0.009408,-0.016555,0.128390,lower
L4,none,0.99,0.9900,0.010111,-0.017070,0.093879,lower
L4,none,0.99,0.9900,0.010847,-0.017583,0.059489,lower
L4,none,0.99,0.9900,0.011618,-0.018091,0.025405,lower
L4,none,0.99,0.9900,0.012423,-0.018596,-0.008203,lower
L4,none,0.99,0.9900,0.013264,-0.019096,-0.041199,lower
L4,none,0.99,0.9900,0.014140,-0.019591,-0.073456,lower
L4,none,0.99,0.9900,0.015052,-0.020080,-0.104872,lower
L4,none,0.99,0.9900,0.016000,-0.020563,-0.135353,lower
L4,none,0.99,0.9900,0.016986,-0.021041,-0.164803,lower
L4,none,0.99,0.9900,0.018010,-0.021511,-0.193140,lower
L4,none,0.99,0.9900,0.019072,-0.021975,-0.220296,lower
L4,none,0.99,0.9900,0.020173,-0.022433,-0.246224,lower
L4,none,0.99,0.9900,0.021314,-0.022883,-0.270892,lower
L4,none,0.99,0.9900,0.022494,-0.023326,-0.294276,lower
L4,none,0.99,0.9900,0.023716,-0.023762,-0.316368,lower
L4,none,0.99,0.9900,0.024979,-0.024190,-0.337171,lower
L4,none,0.99,0.9900,0.026284,-0.024612,-0.356696,lower
L4,none,0.99,0.9900,0.027631,-0.025026,-0.374966,lower
L4,none,0.99,0.9900,0.029022,-0.025433,-0.392015,lower
L4,none,0.99,0.9900,0.030458,-0.025833,-0.407880,lower
L4,none,0.99,0.9900,0.031938,-0.026226,-0.422610,lower
L4,none,0.99,0.9900,0.033464,-0.026613,-0.436257,lower
L4,none,0.99,0.9900,0.035037,-0.026993,-0.448876,lower
L4,none,0.99,0.9900,0.036658,-0.027367,-0.460523,lower
L4,none,0.99,0.9900,0.038327,-0.027735,-0.471251,lower
L4,none,0.99,0.9900,0.040045,-0.028097,-0.481111,lower
L4,none,0.99,0.9900,0.041814,-0.028454,-0.490147,lower
L4,none,0.99,0.9900,0.043634,-0.028806,-0.498398,lower
L4,none,0.99,0.9900,0.045506,-0.029154,-0.505896,lower
L4,none,0.99,0.9900,0.047432,-0.029497,-0.512667,lower
L4,none,0.99,0.9900,0.049412,-0.029836,-0.518734,lower
L4,none,0.99,0.9900,0.051448,-0.030172,-0.524110,lower
L4,none,0.99,0.9900,0.053540,-0.030504,-0.528796,lower
L4,none,0.99,0.9900,0.055691,-0.030834,-0.532775,lower
L4,none,0.99,0.9900,0.057900,-0.031162,-0.536021,lower
L4,none,0.99,0.9900,0.060169,-0.031487,-0.538503,lower
L4,none,0.99,0.9900,0.062500,-0.031812,-0.540188,lower
L4,none,0.99,0.9900,0.064893,-0.032135,-0.541049,lower
L4,none,0.99,0.9900,0.067351,-0.032458,-0.541069,lower
L4,none,0.99,0.9900,0.069873,-0.032781,-0.540250,lower
L4,none,0.99,0.9900,0.072462,-0.033103,-0.538618,lower
L4,none,0.99,0.9900,0.075118,-0.033427,-0.536226,lower
L4,none,0.99,0.9900,0.077844,-0.033751,-0.533146,lower
L4,none,0.99,0.9900,0.080640,-0.034077,-0.529437,lower
L4,none,0.99,0.9900,0.083508,-0.034404,-0.525107,lower
L4,none,0.99,0.9900,0.086448,-0.034732,-0.520052,lower
L4,none,0.99,0.9900,0.089464,-0.035063,-0.514034,lower
L4,none,0.99,0.9900,0.092555,-0.035396,-0.506694,lower
L4,none,0.99,0.9900,0.095723,-0.035732,-0.497615,lower
L4,none,0.99,0.9900,0.098970,-0.036069,-0.486398,lower
L4,none,0.99,0.9900,0.102297,-0.036410,-0.472701,lower
L4,none,0.99,0.9900,0.105705,-0.036752,-0.456282,lower
L4,none,0.99,0.9900,0.109196,-0.037097,-0.437284,lower
L4,none,0.99,0.9900,0.112771,-0.037445,-0.416762,lower
L4,none,0.99,0.9900,0.116431,-0.037795,-0.396738,lower
L4,none,0.99,0.9900,0.120179,-0.038146,-0.379363,lower
L4,none,0.99,0.9900,0.124014,-0.038500,-0.365897,lower
L4,none,0.99,0.9900,0.127939,-0.038855,-0.356441,lower
L4,none,0.99,0.9900,0.131955,-0.039211,-0.350374,lower
L4,none,0.99,0.9900,0.136062,-0.039567,-0.346768,lower
L4,none,0.99,0.9900,0.140263,-0.039924,-0.344584,lower
L4,none,0.99,0.9900,0.144559,-0.040281,-0.342853,lower
L4,none,0.99,0.9900,0.148951,-0.040637,-0.340853,lower
L4,none,0.99,0.9900,0.153439,-0.040992,-0.338201,lower
L4,none,0.99,0.9900,0.158025,-0.041345,-0.334853,lower
L4,none,0.99,0.9900,0.162711,-0.041696,-0.330999,lower
L4,none,0.99,0.9900,0.167496,-0.042044,-0.326913,lower
L4,none,0.99,0.9900,0.172383,-0.042388,-0.322828,lower
L4,none,0.99,0.9900,0.177372,-0.042728,-0.318868,lower
L4,none,0.99,0.9900,0.182464,-0.043064,-0.315031,lower
L4,none,0.99,0.9900,0.187659,-0.043394,-0.311198,lower
L4,none,0.99,0.9900,0.192959,-0.043719,-0.307211,lower
L4,none,0.99,0.9900,0.198363,-0.044037,-0.302941,lower
L4,none,0.99,0.9900,0.203874,-0.044349,-0.298294,lower
L4,none,0.99,0.9900,0.209490,-0.044653,-0.293223,lower
L4,none,0.99,0.9900,0.215213,-0.044950,-0.287747,lower
L4,none,0.99,0.9900,0.221043,-0.045239,-0.281941,lower
L4,none,0.99,0.9900,0.226980,-0.045520,-0.275886,lower
L4,none,0.99,0.9900,0.233025,-0.045792,-0.269658,lower
L4,none,0.99,0.9900,0.239176,-0.046055,-0.263373,lower
L4,none,0.99,0.9900,0.245435,-0.046308,-0.257136,lower
L4,none,0.99,0.9900,0.251801,-0.046553,-0.250969,lower
L4,none,0.99,0.9900,0.258274,-0.046787,-0.244864,lower
L4,none,0.99,0.9900,0.264854,-0.047011,-0.238772,lower
L4,none,0.99,0.9900,0.271540,-0.047225,-0.232590,lower
L4,none,0.99,0.9900,0.278331,-0.047429,-0.226258,lower
L4,none,0.99,0.9900,0.285227,-0.047622,-0.219940,lower
L4,none,0.99,0.9900,0.292227,-0.047803,-0.213849,lower
L4,none,0.99,0.9900,0.299330,-0.047973,-0.208194,lower
L4,none,0.99,0.9900,0.306535,-0.048131,-0.203271,lower
L4,none,0.99,0.9900,0.313841,-0.048276,-0.199219,lower
L4,none,0.99,0.9900,0.321247,-0.048408,-0.195999,lower
L4,none,0.99,0.9900,0.328751,-0.048526,-0.193453,lower
L4,none,0.99,0.9900,0.336352,-0.048629,-0.191352,lower
L4,none,0.99,0.9900,0.344047,-0.048717,-0.189425,lower
L4,none,0.99,0.9900,0.351836,-0.048789,-0.187469,lower
L4,none,0.99,0.9900,0.359717,-0.048843,-0.185455,lower
L4,none,0.99,0.9900,0.367686,-0.048879,-0.183464,lower
L4,none,0.99,0.9900,0.375742,-0.048895,-0.181679,lower
L4,none,0.99,0.9900,0.383883,-0.048891,-0.180289,lower
L4,none,0.99,0.9900,0.392106,-0.048865,-0.179448,lower
L4,none,0.99,0.9900,0.400408,-0.048816,-0.179270,lower
L4,none,0.99,0.9900,0.408787,-0.048744,-0.179439,lower
L4,none,0.99,0.9900,0.417240,-0.048646,-0.179537,lower
L4,none,0.99,0.9900,0.425764,-0.048523,-0.179196,lower
L4,none,0.99,0.9900,0.434356,-0.048373,-0.177795,lower
L4,none,0.99,0.9900,0.443012,-0.048195,-0.174921,lower
L4,none,0.99,0.9900,0.451730,-0.047989,-0.170466,lower
L4,none,0.99,0.9900,0.460505,-0.047754,-0.164585,lower
L4,none,0.99,0.9900,0.469335,-0.047490,-0.157696,lower
L4,none,0.99,0.9900,0.478215,-0.047197,-0.150958,lower
L4,none,0.99,0.9900,0.487142,-0.046874,-0.145498,lower
L4,none,0.99,0.9900,0.496112,-0.046521,-0.141740,lower
L4,none,0.99,0.9900,0.505122,-0.046140,-0.139939,lower
L4,none,0.99,0.9900,0.514167,-0.045730,-0.139030,lower
L4,none,0.99,0.9900,0.523243,-0.045292,-0.137490,lower
L4,none,0.99,0.9900,0.532346,-0.044827,-0.134345,lower
L4,none,0.99,0.9900,0.541473,-0.044336,-0.128844,lower
L4,none,0.99,0.9900,0.550619,-0.043820,-0.121728,lower
L4,none,0.99,0.9900,0.559780,-0.043281,-0.114417,lower
L4,none,0.99,0.9900,0.568952,-0.042718,-0.108173,lower
L4,none,0.99,0.9900,0.578131,-0.042135,-0.103937,lower
L4,none,0.99,0.9900,0.587313,-0.041531,-0.101097,lower
L4,none,0.99,0.9900,0.596493,-0.040910,-0.098446,lower
L4,none,0.99,0.9900,0.605667,-0.040271,-0.095055,lower
L4,none,0.99,0.9900,0.614832,-0.039616,-0.090421,lower
L4,none,0.99,0.9900,0.623983,-0.038947,-0.085177,lower
L4,none,0.99,0.9900,0.633116,-0.038265,-0.080212,lower
L4,none,0.99,0.9900,0.642227,-0.037571,-0.075951,lower
L4,none,0.99,0.9900,0.651312,-0.036866,-0.072501,lower
L4,none,0.99,0.9900,0.660367,-0.036151,-0.069429,lower
L4,none,0.99,0.9900,0.669388,-0.035427,-0.066327,lower
L4,none,0.99,0.9900,0.678372,-0.034695,-0.063167,lower
L4,none,0.99,0.9900,0.687314,-0.033956,-0.059980,lower
L4,none,0.99,0.9900,0.696210,-0.033211,-0.056839,lower
L4,none,0.99,0.9900,0.705058,-0.032459,-0.053736,lower
L4,none,0.99,0.9900,0.713853,-0.031702,-0.050595,lower
L4,none,0.99,0.9900,0.722592,-0.030940,-0.047505,lower
L4,none,0.99,0.9900,0.731271,-0.030173,-0.044628,lower
L4,none,0.99,0.9900,0.739888,-0.029402,-0.042081,lower
L4,none,0.99,0.9900,0.748439,-0.028627,-0.039749,lower
L4,none,0.99,0.9900,0.756920,-0.027848,-0.037273,lower
L4,none,0.99,0.9900,0.765329,-0.027066,-0.034346,lower
L4,none,0.99,0.9900,0.773663,-0.026281,-0.030853,lower
L4,none,0.99,0.9900,0.781920,-0.025493,-0.027049,lower
L4,none,0.99,0.9900,0.790095,-0.024702,-0.023419,lower
L4,none,0.99,0.9900,0.798188,-0.023909,-0.020274,lower
L4,none,0.99,0.9900,0.806195,-0.023115,-0.017609,lower
L4,none,0.99,0.9900,0.814115,-0.022318,-0.014967,lower
L4,none,0.99,0.9900,0.821945,-0.021520,-0.011737,lower
L4,none,0.99,0.9900,0.829682,-0.020722,-0.007688,lower
L4,none,0.99,0.9900,0.837327,-0.019923,-0.003018,lower
L4,none,0.99,0.9900,0.844875,-0.019123,0.001699,lower
L4,none,0.99,0.9900,0.852326,-0.018324,0.005954,lower
L4,none,0.99,0.9900,0.859679,-0.017525,0.009889,lower
L4,none,0.99,0.9900,0.866932,-0.016728,0.014006,lower
L4,none,0.99,0.9900,0.874083,-0.015931,0.018720,lower
L4,none,0.99,0.9900,0.881133,-0.015137,0.024122,lower
L4,none,0.99,0.9900,0.888079,-0.014346,0.029806,lower
L4,none,0.99,0.9900,0.894920,-0.013557,0.035363,lower
L4,none,0.99,0.9900,0.901657,-0.012772,0.040873,lower
L4,none,0.99,0.9900,0.908289,-0.011992,0.046643,lower
L4,none,0.99,0.9900,0.914814,-0.011216,0.052863,lower
