level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L4,none,0.65,0.6500,0.005855,-0.013429,0.598540,lower
L4,none,0.65,0.6500,0.006371,-0.013951,0.574307,lower
L4,none,0.65,0.6500,0.006916,-0.014473,0.549065,lower
L4,none,0.65,0.6500,0.007492,-0.014995,0.523001,lower
L4,none,0.65,0.6500,0.008099,-0.015516,0.496309,lower
L4,none,0.65,0.6500,0.008737,-0.016037,0.469190,lower
L4,none,0.65,0.6500,0.009407,-0.016555,0.441846,lower
L4,none,0.65,0.6500,0.010111,-0.017070,0.414477,lower
L4,none,0.65,0.6500,0.010847,-0.017583,0.387277,lower
L4,none,0.65,0.6500,0.011618,-0.018091,0.360431,lower
L4,none,0.65,0.6500,0.012423,-0.018596,0.334114,lower
L4,none,0.65,0.6500,0.013264,-0.019096,0.308485,lower
L4,none,0.65,0.6500,0.014139,-0.019591,0.283685,lower
L4,none,0.65,0.6500,0.015051,-0.020080,0.259841,lower
L4,none,0.65,0.6500,0.016000,-0.020563,0.237056,lower
L4,none,0.65,0.6500,0.016986,-0.021041,0.215418,lower
L4,none,0.65,0.6500,0.018010,-0.021511,0.194991,lower
L4,none,0.65,0.6500,0.019072,-0.021975,0.175824,lower
L4,none,0.65,0.6500,0.020173,-0.022433,0.157946,lower
L4,none,0.65,0.6500,0.021314,-0.022883,0.141369,lower
L4,none,0.65,0.6500,0.022494,-0.023326,0.126090,lower
L4,none,0.65,0.6500,0.023716,-0.023762,0.112092,lower
L4,none,0.65,0.6500,0.024979,-0.024190,0.099345,lower
L4,none,0.65,0.6500,0.026283,-0.024612,0.087809,lower
L4,none,0.65,0.6500,0.027631,-0.025026,0.077434,lower
L4,none,0.65,0.6500,0.029022,-0.025433,0.068165,lower
L4,none,0.65,0.6500,0.030458,-0.025833,0.059938,lower
L4,none,0.65,0.6500,0.031938,-0.026226,0.052688,lower
L4,none,0.65,0.6500,0.033464,-0.026613,0.046344,lower
L4,none,0.65,0.6500,0.035037,-0.026993,0.040835,lower
L4,none,0.65,0.6500,0.036658,-0.027367,0.036089,lower
L4,none,0.65,0.6500,0.038327,-0.027735,0.032035,lower
L4,none,0.65,0.6500,0.040045,-0.028097,0.028600,lower
L4,none,0.65,0.6500,0.041814,-0.028454,0.025717,lower
L4,none,0.65,0.6500,0.043634,-0.028806,0.023318,lower
L4,none,0.65,0.6500,0.045506,-0.029154,0.021337,lower
L4,none,0.65,0.6500,0.047432,-0.029497,0.019715,lower
L4,none,0.65,0.6500,0.049412,-0.029836,0.018391,lower
L4,none,0.65,0.6500,0.051448,-0.030172,0.017310,lower
L4,none,0.65,0.6500,0.053540,-0.030504,0.016421,lower
L4,none,0.65,0.6500,0.055691,-0.030834,0.015674,lower
L4,none,0.65,0.6500,0.057900,-0.031162,0.015026,lower
L4,none,0.65,0.6500,0.060169,-0.031487,0.014434,lower
L4,none,0.65,0.6500,0.062500,-0.031812,0.013860,lower
L4,none,0.65,0.6500,0.064893,-0.032135,0.013268,lower
L4,none,0.65,0.6500,0.067351,-0.032458,0.012629,lower
L4,none,0.65,0.6500,0.069873,-0.032781,0.011913,lower
L4,none,0.65,0.6500,0.072462,-0.033103,0.011095,lower
L4,none,0.65,0.6500,0.075118,-0.033427,0.010153,lower
L4,none,0.65,0.6500,0.077844,-0.033751,0.009069,lower
L4,none,0.65,0.6500,0.080640,-0.034077,0.007826,lower
L4,none,0.65,0.6500,0.083507,-0.034404,0.006413,lower
L4,none,0.65,0.6500,0.086448,-0.034732,0.004817,lower
L4,none,0.65,0.6500,0.089464,-0.035063,0.003032,lower
L4,none,0.65,0.6500,0.092555,-0.035396,0.001054,lower
L4,none,0.65,0.6500,0.095723,-0.035732,-0.001120,lower
L4,none,0.65,0.6500,0.098970,-0.036069,-0.003489,lower
L4,none,0.65,0.6500,0.102297,-0.036410,-0.006051,lower
L4,none,0.65,0.6500,0.105705,-0.036752,-0.008800,lower
L4,none,0.65,0.6500,0.109196,-0.037097,-0.011729,lower
L4,none,0.65,0.6500,0.112771,-0.037445,-0.014828,lower
L4,none,0.65,0.6500,0.116431,-0.037795,-0.018085,lower
L4,none,0.65,0.6500,0.120178,-0.038146,-0.021487,lower
L4,none,0.65,0.6500,0.124014,-0.038500,-0.025018,lower
L4,none,0.65,0.6500,0.127939,-0.038855,-0.028664,lower
L4,none,0.65,0.6500,0.131954,-0.039211,-0.032404,lower
L4,none,0.65,0.6500,0.136062,-0.039567,-0.036220,lower
L4,none,0.65,0.6500,0.140263,-0.039924,-0.040093,lower
L4,none,0.65,0.6500,0.144559,-0.040281,-0.044003,lower
L4,none,0.65,0.6500,0.148951,-0.040637,-0.047930,lower
L4,none,0.65,0.6500,0.153439,-0.040992,-0.051853,lower
L4,none,0.65,0.6500,0.158025,-0.041345,-0.055752,lower
L4,none,0.65,0.6500,0.162711,-0.041696,-0.059609,lower
L4,none,0.65,0.6500,0.167496,-0.042044,-0.063407,lower
L4,none,0.65,0.6500,0.172383,-0.042388,-0.067128,lower
L4,none,0.65,0.6500,0.177372,-0.042728,-0.070758,lower
L4,none,0.65,0.6500,0.182464,-0.043064,-0.074286,lower
L4,none,0.65,0.6500,0.187659,-0.043394,-0.077702,lower
L4,none,0.65,0.6500,0.192959,-0.043719,-0.080997,lower
L4,none,0.65,0.6500,0.198363,-0.044037,-0.084166,lower
L4,none,0.65,0.6500,0.203874,-0.044349,-0.087208,lower
L4,none,0.65,0.6500,0.209490,-0.044653,-0.090123,lower
L4,none,0.65,0.6500,0.215213,-0.044950,-0.092915,lower
L4,none,0.65,0.6500,0.221043,-0.045239,-0.095590,lower
L4,none,0.65,0.6500,0.226980,-0.045520,-0.098155,lower
L4,none,0.65,0.6500,0.233025,-0.045792,-0.100621,lower
L4,none,0.65,0.6500,0.239176,-0.046055,-0.103000,lower
L4,none,0.65,0.6500,0.245435,-0.046308,-0.105308,lower
L4,none,0.65,0.6500,0.251801,-0.046553,-0.107557,lower
L4,none,0.65,0.6500,0.258274,-0.046787,-0.109766,lower
L4,none,0.65,0.6500,0.264854,-0.047011,-0.111948,lower
L4,none,0.65,0.6500,0.271539,-0.047225,-0.114120,lower
L4,none,0.65,0.6500,0.278331,-0.047429,-0.116294,lower
L4,none,0.65,0.6500,0.285227,-0.047622,-0.118485,lower
L4,none,0.65,0.6500,0.292227,-0.047803,-0.120702,lower
L4,none,0.65,0.6500,0.299330,-0.047973,-0.122953,lower
L4,none,0.65,0.6500,0.306535,-0.048131,-0.125243,lower
L4,none,0.65,0.6500,0.313841,-0.048276,-0.127573,lower
L4,none,0.65,0.6500,0.321247,-0.048408,-0.129942,lower
L4,none,0.65,0.6500,0.328751,-0.048526,-0.132344,lower
L4,none,0.65,0.6500,0.336352,-0.048629,-0.134767,lower
L4,none,0.65,0.6500,0.344048,-0.048717,-0.137200,lower
L4,none,0.65,0.6500,0.351836,-0.048789,-0.139622,lower
L4,none,0.65,0.6500,0.359716,-0.048843,-0.142014,lower
L4,none,0.65,0.6500,0.367686,-0.048879,-0.144350,lower
L4,none,0.65,0.6500,0.375742,-0.048895,-0.146602,lower
L4,none,0.65,0.6500,0.383883,-0.048891,-0.148740,lower
L4,none,0.65,0.6500,0.392106,-0.048865,-0.150731,lower
L4,none,0.65,0.6500,0.400408,-0.048816,-0.152543,lower
L4,none,0.65,0.6500,0.408787,-0.048744,-0.154142,lower
L4,none,0.65,0.6500,0.417240,-0.048646,-0.155495,lower
L4,none,0.65,0.6500,0.425764,-0.048523,-0.156572,lower
L4,none,0.65,0.6500,0.434356,-0.048373,-0.157345,lower
L4,none,0.65,0.6500,0.443012,-0.048195,-0.157786,lower
L4,none,0.65,0.6500,0.451730,-0.047989,-0.157876,lower
L4,none,0.65,0.6500,0.460505,-0.047754,-0.157598,lower
L4,none,0.65,0.6500,0.469335,-0.047490,-0.156941,lower
L4,none,0.65,0.6500,0.478215,-0.047197,-0.155898,lower
L4,none,0.65,0.6500,0.487142,-0.046874,-0.154469,lower
L4,none,0.65,0.6500,0.496112,-0.046521,-0.152662,lower
L4,none,0.65,0.6500,0.505122,-0.046140,-0.150487,lower
L4,none,0.65,0.6500,0.514167,-0.045730,-0.147961,lower
L4,none,0.65,0.6500,0.523243,-0.045292,-0.145107,lower
L4,none,0.65,0.6500,0.532346,-0.044827,-0.141951,lower
L4,none,0.65,0.6500,0.541473,-0.044336,-0.138521,lower
L4,none,0.65,0.6500,0.550619,-0.043820,-0.134852,lower
L4,none,0.65,0.6500,0.559780,-0.043281,-0.130976,lower
L4,none,0.65,0.6500,0.568952,-0.042718,-0.126929,lower
L4,none,0.65,0.6500,0.578131,-0.042135,-0.122746,lower
L4,none,0.65,0.6500,0.587312,-0.041531,-0.118462,lower
L4,none,0.65,0.6500,0.596493,-0.040910,-0.114109,lower
L4,none,0.65,0.6500,0.605667,-0.040271,-0.109718,lower
L4,none,0.65,0.6500,0.614832,-0.039616,-0.105315,lower
L4,none,0.65,0.6500,0.623983,-0.038947,-0.100926,lower
L4,none,0.65,0.6500,0.633116,-0.038265,-0.096570,lower
L4,none,0.65,0.6500,0.642227,-0.037571,-0.092265,lower
L4,none,0.65,0.6500,0.651312,-0.036866,-0.088023,lower
L4,none,0.65,0.6500,0.660367,-0.036151,-0.083852,lower
L4,none,0.65,0.6500,0.669388,-0.035427,-0.079756,lower
L4,none,0.65,0.6500,0.678372,-0.034695,-0.075735,lower
L4,none,0.65,0.6500,0.687314,-0.033956,-0.071788,lower
L4,none,0.65,0.6500,0.696210,-0.033211,-0.067908,lower
L4,none,0.65,0.6500,0.705058,-0.032459,-0.064086,lower
L4,none,0.65,0.6500,0.713853,-0.031702,-0.060311,lower
L4,none,0.65,0.6500,0.722592,-0.030940,-0.056570,lower
L4,none,0.65,0.6500,0.731271,-0.030173,-0.052847,lower
L4,none,0.65,0.6500,0.739888,-0.029402,-0.049129,lower
L4,none,0.65,0.6500,0.748439,-0.028627,-0.045398,lower
L4,none,0.65,0.6500,0.756920,-0.027848,-0.041637,lower
L4,none,0.65,0.6500,0.765329,-0.027066,-0.037830,lower
L4,none,0.65,0.6500,0.773663,-0.026281,-0.033961,lower
L4,none,0.65,0.6500,0.781920,-0.025493,-0.030014,lower
L4,none,0.65,0.6500,0.790095,-0.024702,-0.025973,lower
L4,none,0.65,0.6500,0.798188,-0.023909,-0.021824,lower
L4,none,0.65,0.6500,0.806195,-0.023115,-0.017552,lower
L4,none,0.65,0.6500,0.814115,-0.022318,-0.013145,lower
L4,none,0.65,0.6500,0.821945,-0.021520,-0.008588,lower
L4,none,0.65,0.6500,0.829682,-0.020722,-0.003870,lower
L4,none,0.65,0.6500,0.837326,-0.019923,0.001024,lower
L4,none,0.65,0.6500,0.844875,-0.019123,0.006105,lower
L4,none,0.65,0.6500,0.852326,-0.018324,0.011386,lower
L4,none,0.65,0.6500,0.859679,-0.017525,0.016881,lower
L4,none,0.65,0.6500,0.866932,-0.016728,0.022605,lower
L4,none,0.65,0.6500,0.874083,-0.015931,0.028571,lower
L4,none,0.65,0.6500,0.881133,-0.015137,0.034796,lower
L4,none,0.65,0.6500,0.888079,-0.014346,0.041295,lower
L4,none,0.65,0.6500,0.894920,-0.013557,0.048086,lower
L4,none,0.65,0.6500,0.901657,-0.012772,0.055189,lower
L4,none,0.65,0.6500,0.908289,-0.011992,0.062624,lower
L4,none,0.65,0.6500,0.914814,-0.011216,0.070412,lower
L4,none,0.65,0.6500,0.921234,-0.010445,0.078579,lower
L4,none,0.65,0.6500,0.927547,-0.009681,0.087152,lower
L4,none,0.65,0.6500,0.933753,-0.008923,0.096162,lower
L4,none,0.65,0.6500,0.939852,-0.008174,0.105647,lower
L4,none,0.65,0.6500,0.945845,-0.007432,0.115651,lower
L4,none,0.65,0.6500,0.951731,-0.006700,0.126231,lower
L4,none,0.65,0.6500,0.957512,-0.005979,0.137460,lower
L4,none,0.65,0.6500,0.963186,-0.005269,0.149441,lower
L4,none,0.65,0.6500,0.968756,-0.004571,0.162315,lower
L4,none,0.65,0.6500,0.974220,-0.003886,0.176307,lower
L4,none,0.65,0.6500,0.979581,-0.003216,0.191727,lower
L4,none,0.65,0.6500,0.984839,-0.002562,0.209249,lower
L4,none,0.65,0.6500,0.989994,-0.001924,0.229231,lower
L4,none,0.65,0.6500,0.995047,-0.001305,0.253343,lower
L4,none,0.65,0.6500,1.000000,-0.000705,0.267988,lower
L4,none,0.80,0.8000,0.000000,0.000000,0.559422,upper
L4,none,0.80,0.8000,0.000002,0.000287,0.541868,upper
L4,none,0.80,0.8000,0.000010,0.000582,0.523123,upper
L4,none,0.80,0.8000,0.000023,0.000885,0.502960,upper
L4,none,0.80,0.8000,0.000042,0.001198,0.481441,upper
L4,none,0.80,0.8000,0.000068,0.001519,0.458462,upper
L4,none,0.80,0.8000,0.000101,0.001850,0.433973,upper
L4,none,0.80,0.8000,0.000142,0.002190,0.407908,upper
L4,none,0.80,0.8000,0.000191,0.002539,0.380204,upper
L4,none,0.80,0.8000,0.000249,0.002897,0.350803,upper
L4,none,0.80,0.8000,0.000316,0.003265,0.319651,upper
L4,none,0.80,0.8000,0.000394,0.003642,0.286697,upper
L4,none,0.80,0.8000,0.000483,0.004029,0.251899,upper
L4,none,0.80,0.8000,0.000583,0.004425,0.215223,upper
L4,none,0.80,0.8000,0.000696,0.004831,0.176645,upper
L4,none,0.80,0.8000,0.000823,0.005245,0.136150,upper
L4,none,0.80,0.8000,0.000963,0.005669,0.093739,upper
L4,none,0.80,0.8000,0.001118,0.006102,0.049431,upper
L4,none,0.80,0.8000,0.001290,0.006543,0.003258,upper
L4,none,0.80,0.8000,0.001478,0.006993,-0.044725,upper
L4,none,0.80,0.8000,0.001684,0.007451,-0.094446,upper
L4,none,0.80,0.8000,0.001908,0.007917,-0.145807,upper
L4,none,0.80,0.8000,0.002152,0.008390,-0.198685,upper
L4,none,0.80,0.8000,0.002416,0.008871,-0.252933,upper
L4,none,0.80,0.8000,0.002701,0.009358,-0.308375,upper
L4,none,0.80,0.8000,0.003009,0.009851,-0.364807,upper
L4,none,0.80,0.8000,0.003339,0.010350,-0.421999,upper
L4,none,0.80,0.8000,0.003694,0.010854,-0.479691,upper
L4,none,0.80,0.8000,0.004073,0.011363,-0.537599,upper
L4,none,0.80,0.8000,0.004478,0.011875,-0.595417,upper
L4,none,0.80,0.8000,0.004910,0.012391,-0.652815,upper
L4,none,0.80,0.8000,0.005368,0.012909,-0.709447,upper
L4,none,0.80,0.8000,0.005855,0.013429,-0.764953,upper
L4,none,0.80,0.8000,0.006371,0.013951,-0.818964,upper
L4,none,0.80,0.8000,0.006917,0.014473,-0.871108,upper
L4,none,0.80,0.8000,0.007492,0.014995,-0.921015,upper
L4,none,0.80,0.8000,0.008099,0.015516,-0.968326,upper
L4,none,0.80,0.8000,0.008737,0.016037,-1.012699,upper
L4,none,0.80,0.8000,0.009408,0.016555,-1.053815,upper
L4,none,0.80,0.8000,0.010111,0.017070,-1.091390,upper
L4,none,0.80,0.8000,0.010847,0.017583,-1.125174,upper
L4,none,0.80,0.8000,0.011618,0.018091,-1.154969,upper
L4,none,0.80,0.8000,0.012423,0.018596,-1.180632,upper
L4,none,0.80,0.8000,0.013264,0.019096,-1.202069,upper
L4,none,0.80,0.8000,0.014139,0.019591,-1.219240,upper
L4,none,0.80,0.8000,0.015052,0.020080,-1.232167,upper
L4,none,0.80,0.8000,0.016000,0.020563,-1.240925,upper
L4,none,0.80,0.8000,0.016986,0.021041,-1.245643,upper
L4,none,0.80,0.8000,0.018010,0.021511,-1.246498,upper
L4,none,0.80,0.8000,0.019072,0.021975,-1.243704,upper
L4,none,0.80,0.8000,0.020173,0.022433,-1.237508,upper
L4,none,0.80,0.8000,0.021314,0.022883,-1.228182,upper
L4,none,0.80,0.8000,0.022494,0.023326,-1.216014,upper
L4,none,0.80,0.8000,0.023716,0.023762,-1.201300,upper
L4,none,0.80,0.8000,0.024979,0.024190,-1.184337,upper
L4,none,0.80,0.8000,0.026284,0.024612,-1.165423,upper
L4,none,0.80,0.8000,0.027631,0.025026,-1.144843,upper
L4,none,0.80,0.8000,0.029022,0.025433,-1.122873,upper
L4,none,0.80,0.8000,0.030458,0.025833,-1.099774,upper
L4,none,0.80,0.8000,0.031938,0.026226,-1.075790,upper
L4,none,0.80,0.8000,0.033464,0.026613,-1.051147,upper
L4,none,0.80,0.8000,0.035037,0.026993,-1.026054,upper
L4,none,0.80,0.8000,0.036658,0.027367,-1.000701,upper
L4,none,0.80,0.8000,0.038327,0.027735,-0.975259,upper
L4,none,0.80,0.8000,0.040045,0.028097,-0.949879,upper
L4,none,0.80,0.8000,0.041814,0.028454,-0.924695,upper
L4,none,0.80,0.8000,0.043634,0.028806,-0.899824,upper
L4,none,0.80,0.8000,0.045506,0.029154,-0.875366,upper
L4,none,0.80,0.8000,0.047432,0.029497,-0.851408,upper
L4,none,0.80,0.8000,0.049412,0.029836,-0.828025,upper
L4,none,0.80,0.8000,0.051448,0.030172,-0.805278,upper
L4,none,0.80,0.8000,0.053541,0.030504,-0.783220,upper
L4,none,0.80,0.8000,0.055691,0.030834,-0.761894,upper
L4,none,0.80,0.8000,0.057900,0.031162,-0.741335,upper
L4,none,0.80,0.8000,0.060169,0.031487,-0.721571,upper
L4,none,0.80,0.8000,0.062500,0.031812,-0.702621,upper
L4,none,0.80,0.8000,0.064893,0.032135,-0.684501,upper
L4,none,0.80,0.8000,0.067351,0.032458,-0.667220,upper
L4,none,0.80,0.8000,0.069873,0.032781,-0.650780,upper
L4,none,0.80,0.8000,0.072462,0.033103,-0.635180,upper
L4,none,0.80,0.8000,0.075118,0.033427,-0.620417,upper
L4,none,0.80,0.8000,0.077844,0.033751,-0.606479,upper
L4,none,0.80,0.8000,0.080640,0.034077,-0.593354,upper
L4,none,0.80,0.8000,0.083508,0.034404,-0.581024,upper
L4,none,0.80,0.8000,0.086448,0.034732,-0.569472,upper
L4,none,0.80,0.8000,0.089464,0.035063,-0.558672,upper
L4,none,0.80,0.8000,0.092555,0.035396,-0.548600,upper
L4,none,0.80,0.8000,0.095723,0.035732,-0.539228,upper
L4,none,0.80,0.8000,0.098970,0.036069,-0.530525,upper
L4,none,0.80,0.8000,0.102297,0.036410,-0.522457,upper
L4,none,0.80,0.8000,0.105705,0.036752,-0.514990,upper
L4,none,0.80,0.8000,0.109196,0.037097,-0.508086,upper
L4,none,0.80,0.8000,0.112771,0.037445,-0.501708,upper
L4,none,0.80,0.8000,0.116431,0.037795,-0.495814,upper
L4,none,0.80,0.8000,0.120178,0.038146,-0.490363,upper
L4,none,0.80,0.8000,0.124014,0.038500,-0.485314,upper
L4,none,0.80,0.8000,0.127939,0.038855,-0.480623,upper
L4,none,0.80,0.8000,0.131955,0.039211,-0.476247,upper
L4,none,0.80,0.8000,0.136062,0.039567,-0.472144,upper
L4,none,0.80,0.8000,0.140263,0.039924,-0.468271,upper
L4,none,0.80,0.8000,0.144559,0.040281,-0.464587,upper
L4,none,0.80,0.8000,0.148951,0.040637,-0.461051,upper
L4,none,0.80,0.8000,0.153439,0.040992,-0.457626,upper
L4,none,0.80,0.8000,0.158025,0.041345,-0.454276,upper
L4,none,0.80,0.8000,0.162711,0.041696,-0.450967,upper
L4,none,0.80,0.8000,0.167496,0.042044,-0.447671,upper
L4,none,0.80,0.8000,0.172383,0.042388,-0.444361,upper
L4,none,0.80,0.8000,0.177372,0.042728,-0.441013,upper
L4,none,0.80,0.8000,0.182464,0.043064,-0.437612,upper
L4,none,0.80,0.8000,0.187659,0.043394,-0.434141,upper
L4,none,0.80,0.8000,0.192959,0.043719,-0.430593,upper
L4,none,0.80,0.8000,0.198363,0.044037,-0.426961,upper
L4,none,0.80,0.8000,0.203874,0.044349,-0.423245,upper
L4,none,0.80,0.8000,0.209490,0.044653,-0.419449,upper
L4,none,0.80,0.8000,0.215213,0.044950,-0.415579,upper
L4,none,0.80,0.8000,0.221043,0.045239,-0.411648,upper
L4,none,0.80,0.8000,0.226980,0.045520,-0.407668,upper
L4,none,0.80,0.8000,0.233025,0.045792,-0.403657,upper
L4,none,0.80,0.8000,0.239176,0.046055,-0.399633,upper
L4,none,0.80,0.8000,0.245435,0.046308,-0.395616,upper
L4,none,0.80,0.8000,0.251801,0.046553,-0.391626,upper
L4,none,0.80,0.8000,0.258274,0.046787,-0.387685,upper
L4,none,0.80,0.8000,0.264854,0.047011,-0.383813,upper
L4,none,0.80,0.8000,0.271539,0.047225,-0.380028,upper
L4,none,0.80,0.8000,0.278331,0.047429,-0.376347,upper
L4,none,0.80,0.8000,0.285227,0.047622,-0.372785,upper
L4,none,0.80,0.8000,0.292227,0.047803,-0.369354,upper
L4,none,0.80,0.8000,0.299330,0.047973,-0.366060,upper
L4,none,0.80,0.8000,0.306535,0.048131,-0.362907,upper
L4,none,0.80,0.8000,0.313841,0.048276,-0.359894,upper
L4,none,0.80,0.8000,0.321247,0.048408,-0.357016,upper
L4,none,0.80,0.8000,0.328751,0.048526,-0.354263,upper
L4,none,0.80,0.8000,0.336352,0.048629,-0.351621,upper
L4,none,0.80,0.8000,0.344048,0.048717,-0.349073,upper
L4,none,0.80,0.8000,0.351836,0.048789,-0.346595,upper
L4,none,0.80,0.8000,0.359716,0.048843,-0.344161,upper
L4,none,0.80,0.8000,0.367686,0.048879,-0.341740,upper
L4,none,0.80,0.8000,0.375742,0.048895,-0.339297,upper
L4,none,0.80,0.8000,0.383883,0.048891,-0.336794,upper
L4,none,0.80,0.8000,0.392106,0.048865,-0.334194,upper
L4,none,0.80,0.8000,0.400408,0.048816,-0.331457,upper
L4,none,0.80,0.8000,0.408787,0.048744,-0.328546,upper
L4,none,0.80,0.8000,0.417240,0.048646,-0.325424,upper
L4,none,0.80,0.8000,0.425764,0.048523,-0.322057,upper
L4,none,0.80,0.8000,0.434356,0.048373,-0.318414,upper
L4,none,0.80,0.8000,0.443012,0.048195,-0.314469,upper
L4,none,0.80,0.8000,0.451730,0.047989,-0.310202,upper
L4,none,0.80,0.8000,0.460505,0.047754,-0.305597,upper
L4,none,0.80,0.8000,0.469335,0.047490,-0.300647,upper
L4,none,0.80,0.8000,0.478215,0.047197,-0.295347,upper
L4,none,0.80,0.8000,0.487142,0.046874,-0.289704,upper
L4,none,0.80,0.8000,0.496112,0.046521,-0.283728,upper
L4,none,0.80,0.8000,0.505122,0.046140,-0.277437,upper
L4,none,0.80,0.8000,0.514167,0.045730,-0.270854,upper
L4,none,0.80,0.8000,0.523243,0.045292,-0.264007,upper
L4,none,0.80,0.8000,0.532346,0.044827,-0.256927,upper
L4,none,0.80,0.8000,0.541473,0.044336,-0.249652,upper
L4,none,0.80,0.8000,0.550619,0.043820,-0.242218,upper
L4,none,0.80,0.8000,0.559780,0.043281,-0.234666,upper
L4,none,0.80,0.8000,0.568952,0.042718,-0.227036,upper
L4,none,0.80,0.8000,0.578131,0.042135,-0.219368,upper
L4,none,0.80,0.8000,0.587313,0.041531,-0.211699,upper
L4,none,0.80,0.8000,0.596493,0.040910,-0.204063,upper
L4,none,0.80,0.8000,0.605667,0.040271,-0.196496,upper
L4,none,0.80,0.8000,0.614832,0.039616,-0.189024,upper
L4,none,0.80,0.8000,0.623983,0.038947,-0.181672,upper
L4,none,0.80,0.8000,0.633116,0.038265,-0.174458,upper
L4,none,0.80,0.8000,0.642227,0.037571,-0.167398,upper
L4,none,0.80,0.8000,0.651312,0.036866,-0.160503,upper
L4,none,0.80,0.8000,0.660367,0.036151,-0.153777,upper
L4,none,0.80,0.8000,0.669388,0.035427,-0.147224,upper
L4,none,0.80,0.8000,0.678372,0.034695,-0.140840,upper
L4,none,0.80,0.8000,0.687314,0.033956,-0.134619,upper
L4,none,0.80,0.8000,0.696210,0.033211,-0.128549,upper
L4,none,0.80,0.8000,0.705058,0.032459,-0.122620,upper
L4,none,0.80,0.8000,0.713853,0.031702,-0.116814,upper
L4,none,0.80,0.8000,0.722592,0.030940,-0.111116,upper
L4,none,0.80,0.8000,0.731272,0.030173,-0.105506,upper
L4,none,0.80,0.8000,0.739888,0.029402,-0.099964,upper
L4,none,0.80,0.8000,0.748439,0.028627,-0.094469,upper
L4,none,0.80,0.8000,0.756920,0.027848,-0.089000,upper
L4,none,0.80,0.8000,0.765329,0.027066,-0.083539,upper
L4,none,0.80,0.8000,0.773663,0.026281,-0.078065,upper
L4,none,0.80,0.8000,0.781920,0.025493,-0.072557,upper
L4,none,0.80,0.8000,0.790095,0.024702,-0.066998,upper
L4,none,0.80,0.8000,0.798188,0.023909,-0.061371,upper
L4,none,0.80,0.8000,0.806195,0.023115,-0.055658,upper
L4,none,0.80,0.8000,0.814115,0.022318,-0.049844,upper
L4,none,0.80,0.8000,0.821945,0.021520,-0.043913,upper
L4,none,0.80,0.8000,0.829682,0.020722,-0.037851,upper
L4,none,0.80,0.8000,0.837326,0.019923,-0.031641,upper
L4,none,0.80,0.8000,0.844875,0.019123,-0.025270,upper
L4,none,0.80,0.8000,0.852326,0.018324,-0.018724,upper
L4,none,0.80,0.8000,0.859679,0.017525,-0.011986,upper
L4,none,0.80,0.8000,0.866932,0.016728,-0.005040,upper
L4,none,0.80,0.8000,0.874083,0.015931,0.002130,upper
L4,none,0.80,0.8000,0.881133,0.015137,0.009542,upper
L4,none,0.80,0.8000,0.888078,0.014346,0.017213,upper
L4,none,0.80,0.8000,0.894920,0.013557,0.025163,upper
L4,none,0.80,0.8000,0.901657,0.012772,0.033414,upper
L4,none,0.80,0.8000,0.908289,0.011992,0.041986,upper
L4,none,0.80,0.8000,0.914814,0.011216,0.050905,upper
L4,none,0.80,0.8000,0.921234,0.010445,0.060194,upper
L4,none,0.80,0.8000,0.927547,0.009681,0.069885,upper
L4,none,0.80,0.8000,0.933753,0.008923,0.080010,upper
L4,none,0.80,0.8000,0.939852,0.008174,0.090609,upper
L4,none,0.80,0.8000,0.945845,0.007432,0.101726,upper
L4,none,0.80,0.8000,0.951731,0.006700,0.113421,upper
L4,none,0.80,0.8000,0.957512,0.005979,0.125772,upper
L4,none,0.80,0.8000,0.963186,0.005269,0.138883,upper
L4,none,0.80,0.8000,0.968756,0.004571,0.152902,upper
L4,none,0.80,0.8000,0.974221,0.003886,0.168060,upper
L4,none,0.80,0.8000,0.979581,0.003216,0.184676,upper
L4,none,0.80,0.8000,0.984839,0.002562,0.203444,upper
L4,none,0.80,0.8000,0.989994,0.001924,0.224750,upper
L4,none,0.80,0.8000,0.995047,0.001305,0.250309,upper
L4,none,0.80,0.8000,1.000000,0.000705,0.266945,upper
L4,none,0.80,0.8000,0.000000,0.000000,0.559422,lower
L4,none,0.80,0.8000,0.000002,-0.000287,0.576500,lower
L4,none,0.80,0.8000,0.000010,-0.000582,0.593241,lower
L4,none,0.80,0.8000,0.000023,-0.000885,0.609580,lower
L4,none,0.80,0.8000,0.000042,-0.001198,0.625564,lower
L4,none,0.80,0.8000,0.000068,-0.001519,0.641094,lower
L4,none,0.80,0.8000,0.000101,-0.001850,0.656111,lower
L4,none,0.80,0.8000,0.000142,-0.002190,0.670527,lower
L4,none,0.80,0.8000,0.000191,-0.002539,0.684259,lower
L4,none,0.80,0.8000,0.000249,-0.002897,0.697217,lower
L4,none,0.80,0.8000,0.000316,-0.003265,0.709310,lower
L4,none,0.80,0.8000,0.000394,-0.003642,0.720441,lower
L4,none,0.80,0.8000,0.000483,-0.004029,0.730515,lower
L4,none,0.80,0.8000,0.000583,-0.004425,0.739431,lower
L4,none,0.80,0.8000,0.000696,-0.004831,0.747094,lower
L4,none,0.80,0.8000,0.000823,-0.005245,0.753405,lower
L4,none,0.80,0.8000,0.000963,-0.005669,0.758268,lower
L4,none,0.80,0.8000,0.001118,-0.006102,0.761594,lower
L4,none,0.80,0.8000,0.001290,-0.006543,0.763295,lower
