x,y,z,xc_local,z_over_b,side,ds,ds_over_c,H,B,Psi,Ctau1,Ctau2,cf1,pinned,tip_masked
0.902142,-0.006235,0.509398,0.9272,0.4258,-1,1.583023e-03,2.414015e-03,1.4670,6.272473e+00,-4.791322e-01,1.460380e-03,-1.290163e-08,1.902378e-03,0,0
0.857573,-0.011579,0.510747,0.8586,0.4269,-1,1.298284e-03,1.981010e-03,1.4293,3.220449e+00,-4.096110e-01,1.255750e-03,-1.609725e-08,2.109813e-03,0,0
0.834583,-0.012372,0.453923,0.8518,0.3794,-1,1.348696e-03,2.006582e-03,1.4422,1.353582e-01,1.906459e-01,1.663513e-03,6.940886e-09,2.047244e-03,0,0
0.912867,-0.002901,0.456860,0.9670,0.3819,-1,2.039720e-03,3.038602e-03,1.5169,7.484838e+00,-5.408956e-02,1.773709e-03,1.574014e-08,1.650011e-03,0,0
0.810234,-0.013361,0.399106,0.8424,0.3336,-1,1.022448e-03,1.485437e-03,1.4618,-1.144641e+01,2.040488e+00,-8.483019e-04,-1.139462e-07,2.226403e-03,0,0
0.781330,-0.020892,1.172854,0.2265,0.9804,-1,2.916881e-04,6.341712e-04,1.4437,0.000000e+00,0.000000e+00,1.531337e-03,0.000000e+00,3.064915e-03,1,1
1.027449,-0.010738,1.101148,0.8142,0.9205,-1,3.739695e-04,7.772981e-04,1.3127,9.797039e+00,-7.423046e+00,1.818931e-03,-3.005253e-03,3.281128e-03,0,0
0.155739,-0.032480,0.058348,0.1547,0.0488,-1,2.602253e-04,3.298644e-04,1.8559,-3.174694e-01,-1.968656e+00,-3.927731e-03,2.786785e-05,1.897491e-03,0,0
0.176983,-0.035062,0.032188,0.1988,0.0269,-1,3.032771e-04,3.807113e-04,1.9074,2.213909e+00,-1.000968e-01,3.606125e-05,7.409860e-04,1.566985e-03,0,0
0.202771,-0.036783,0.020125,0.2389,0.0168,-1,2.548230e-04,3.184624e-04,1.4252,-8.645201e-02,1.616909e+02,1.003511e-04,-9.294049e-04,3.315614e-03,0,0
0.186496,-0.034249,0.063994,0.1900,0.0535,-1,2.514471e-04,3.194118e-04,1.6818,1.185380e+00,-5.078626e+01,8.485117e-04,-4.417379e-04,2.787039e-03,0,0
0.178864,-0.022079,0.243122,0.0524,0.2032,-1,7.968538e-05,1.085112e-04,1.6547,4.695816e-01,-3.623320e+00,1.353773e-04,8.692234e-07,3.964879e-03,0,0
0.196545,-0.026297,0.220902,0.0931,0.1847,-1,1.616300e-04,2.181509e-04,1.4847,-7.856236e-01,-6.462985e-02,1.262602e-03,-4.306612e-06,3.495101e-03,0,0
0.623530,-0.021008,0.952752,0.1399,0.7964,-1,1.108935e-04,2.112611e-04,1.4778,-4.598821e-02,-7.041128e+01,2.804044e-03,4.081730e-05,4.076328e-03,0,0
0.593921,-0.018429,0.947601,0.0889,0.7921,-1,1.540792e-05,2.926855e-05,-0.7861,-1.430788e+00,-1.218624e+02,8.786903e-04,7.021300e-05,4.228907e-03,0,0
0.581286,-0.018972,0.920541,0.0932,0.7695,-1,7.325062e-05,1.370659e-04,1.8319,2.585697e-01,4.275083e-01,5.542003e-04,-6.733944e-05,3.141028e-03,0,0
0.641409,-0.023382,0.928766,0.1977,0.7764,-1,1.910888e-04,3.591951e-04,1.4144,-1.310737e-01,1.495342e+02,9.714010e-04,-6.416382e-05,3.610848e-03,0,0
0.671184,-0.024654,0.932300,0.2503,0.7793,-1,2.130858e-04,4.013306e-04,1.6068,1.275721e+00,7.522731e+01,4.723036e-04,7.619993e-05,3.288877e-03,0,0
0.967026,-0.006874,0.757328,0.9094,0.6331,-1,1.246856e-03,2.140195e-03,1.4276,3.519337e+00,4.428146e-02,4.266133e-04,-6.453476e-06,2.127738e-03,0,0
0.945739,-0.010130,0.781924,0.8592,0.6536,-1,1.152356e-03,2.002946e-03,1.3947,6.800933e+00,-1.002837e+00,1.624693e-03,-1.165653e-05,2.298476e-03,0,0
0.197584,-0.033721,0.091068,0.1861,0.0761,-1,2.937890e-04,3.770254e-04,1.3965,-3.733717e-01,-1.441107e+02,5.683343e-04,3.403446e-04,3.269821e-03,0,0
1.027877,-0.006903,0.975085,0.8970,0.8151,-1,1.216379e-03,2.346768e-03,1.4482,3.606359e+00,7.886360e-02,1.122160e-03,-4.299802e-05,2.075632e-03,0,0
0.522817,-0.022139,0.783492,0.1226,0.6549,-1,1.679243e-04,2.921096e-04,1.4235,-2.816516e-02,-8.354070e+01,-2.166405e-03,8.602658e-05,3.726662e-03,0,0
0.505724,-0.018436,0.808103,0.0690,0.6755,-1,5.800976e-05,1.022012e-04,1.4978,1.219461e+00,2.061276e+00,-1.635862e-03,-1.041709e-05,5.041062e-03,0,0
0.518504,-0.018607,0.826408,0.0736,0.6908,-1,8.852206e-05,1.574562e-04,25.3687,2.045907e+00,7.471612e+01,9.308394e-05,-7.268773e-06,3.358524e-03,0,0
0.543054,-0.020603,0.838161,0.1058,0.7006,-1,1.054573e-04,1.887439e-04,1.6154,1.917436e-01,6.906308e+01,-9.518240e-04,8.192648e-06,3.956596e-03,0,0
0.557756,-0.020236,0.866171,0.1048,0.7240,-1,1.196442e-04,2.173509e-04,1.6086,-5.211657e-01,9.226074e-02,2.705939e-03,3.179127e-05,3.336427e-03,0,0
0.531111,-0.017236,0.862323,0.0603,0.7208,-1,8.137127e-05,1.475182e-04,1.6900,-2.576984e-01,2.027625e+01,1.471550e-03,-2.147606e-05,3.965717e-03,0,0
0.387501,-0.025090,0.531677,0.1241,0.4444,-1,1.795400e-04,2.765610e-04,1.4210,6.959279e-02,-8.052384e+01,1.989316e-03,-1.943352e-06,3.670318e-03,0,0
0.357956,-0.022025,0.530141,0.0799,0.4432,-1,8.677574e-05,1.335749e-04,2.0347,1.914271e+00,8.676066e+00,4.992005e-03,2.107363e-06,3.052921e-03,0,0
0.341913,-0.022244,0.502050,0.0791,0.4197,-1,5.812720e-05,8.834836e-05,1.7351,3.366428e-01,4.217681e+01,-2.606551e-03,2.963201e-07,4.597311e-03,0,0
0.321844,-0.031285,0.315033,0.1963,0.2633,-1,3.583200e-04,5.024626e-04,2.1262,1.301718e+00,-8.568298e-02,1.635256e-04,-1.152920e-06,1.068351e-03,0,0
0.339384,-0.027324,0.421686,0.1407,0.3525,-1,1.337296e-04,1.961850e-04,1.4817,-6.915883e-01,1.977831e+02,3.045628e-03,-1.521699e-06,3.814074e-03,0,0
0.309753,-0.024761,0.418102,0.1001,0.3495,-1,1.299597e-04,1.903590e-04,1.6955,1.398960e+00,-1.716937e+01,-2.306406e-03,2.325145e-06,3.377346e-03,0,0
0.292077,-0.029537,0.311404,0.1572,0.2603,-1,2.079381e-04,2.911487e-04,1.6332,1.524012e+00,3.683056e-03,-2.978540e-03,5.140617e-06,2.627581e-03,0,0
0.724608,-0.024610,0.991066,0.2968,0.8284,-1,2.362898e-04,4.600620e-04,1.3833,3.892078e+00,1.150048e+00,-4.870324e-04,4.999661e-05,3.439090e-03,0,0
0.742574,-0.025435,0.967002,0.3539,0.8083,-1,2.851168e-04,5.475577e-04,1.3353,-4.476231e+00,-1.368079e+00,3.370072e-04,4.114032e-04,3.445072e-03,0,0
0.760527,-0.025727,0.942967,0.4094,0.7882,-1,3.958131e-04,7.499299e-04,1.4961,-3.992897e-01,-1.041429e+02,6.620684e-04,1.187214e-04,2.821064e-03,0,0
0.730920,-0.025844,0.939336,0.3566,0.7852,-1,3.266031e-04,6.175470e-04,1.4280,-2.985713e-01,7.542162e+01,2.447895e-03,2.931519e-04,3.110643e-03,0,0
0.701147,-0.025478,0.935795,0.3036,0.7822,-1,3.579734e-04,6.755273e-04,1.8282,1.289705e-01,-5.041753e-01,2.709826e-04,-1.591868e-04,1.663511e-03,0,0
0.718976,-0.026248,0.911747,0.3586,0.7621,-1,3.582398e-04,6.670954e-04,1.4705,-1.044996e+00,8.885775e+01,1.330360e-02,7.344647e-05,2.917125e-03,0,0
0.572595,-0.028115,0.109631,0.6582,0.0916,-1,1.032457e-03,1.334355e-03,1.3774,1.683183e+00,-5.622379e-01,1.024359e-03,-2.128588e-06,2.407805e-03,0,0
0.554698,-0.029940,0.133624,0.6229,0.1117,-1,9.549985e-04,1.245647e-03,1.3661,5.496748e-01,-4.332157e-01,1.156740e-03,6.194153e-06,2.489253e-03,0,0
0.452233,-0.030936,0.487564,0.2578,0.4076,-1,3.126252e-04,4.720957e-04,1.4950,-7.033301e-01,5.057577e+01,1.244707e-03,-6.206811e-06,2.993019e-03,0,0
0.482053,-0.031734,0.491218,0.3002,0.4106,-1,3.174215e-04,4.801206e-04,1.3993,-6.010553e-01,-7.555147e+01,3.123251e-03,-4.037032e-06,3.191155e-03,0,0
0.493877,-0.031303,0.518786,0.2976,0.4337,-1,3.035680e-04,4.648875e-04,1.3884,-3.579539e-01,-1.944524e+02,-1.219994e-03,-1.015602e-05,3.254676e-03,0,0
0.511853,-0.032175,0.494802,0.3427,0.4136,-1,4.039920e-04,6.120433e-04,1.5876,-5.396112e-01,-7.003897e+01,1.824698e-03,3.012891e-05,2.606448e-03,0,0
0.499995,-0.032586,0.467176,0.3446,0.3905,-1,3.251072e-04,4.865237e-04,1.3906,9.945270e-01,-7.585298e+01,2.782175e-03,-1.964731e-06,3.201492e-03,0,0
0.523673,-0.031763,0.522373,0.3406,0.4367,-1,3.826978e-04,5.870194e-04,1.3762,-1.398730e-01,1.518385e+02,3.313082e-04,-1.630453e-05,3.099554e-03,0,0
0.505710,-0.030872,0.546334,0.2951,0.4567,-1,3.890444e-04,6.032987e-04,1.5643,5.215762e-01,-5.964453e+01,8.621043e-04,6.026905e-05,2.691635e-03,0,0
0.535492,-0.031351,0.549943,0.3386,0.4597,-1,1.948951e-04,3.027276e-04,1.5722,9.335722e-01,-4.240074e+00,1.982077e-03,6.487812e-05,3.127310e-03,0,0
0.529813,-0.032633,0.470745,0.3868,0.3935,-1,3.885702e-04,5.824145e-04,1.3719,-1.378540e+00,7.743567e+01,1.697686e-03,2.266013e-06,3.097700e-03,0,0
0.470206,-0.032162,0.463674,0.3026,0.3876,-1,3.885359e-04,5.805471e-04,1.4285,-8.565944e-01,-6.974688e+01,1.413242e-03,9.470927e-07,3.011188e-03,0,0
0.488169,-0.032996,0.439593,0.3465,0.3675,-1,5.933560e-04,8.772715e-04,1.7627,2.778142e+00,1.941948e+02,1.131077e-03,-2.702091e-06,2.212854e-03,0,0
0.801764,-0.023402,1.104344,0.3419,0.9231,-1,2.684574e-04,5.590866e-04,1.3450,-6.776293e-01,-1.271417e-01,1.518759e-03,-2.054303e-06,3.437807e-03,0,0
0.524988,-0.031964,0.130094,0.5860,0.1087,-1,8.853735e-04,1.153265e-03,1.3491,4.401804e-02,-6.907904e-02,1.084106e-03,9.451315e-06,2.591891e-03,0,0
0.268854,-0.035852,0.125699,0.2552,0.1051,-1,2.726320e-04,3.545244e-04,1.5760,-2.539442e+00,-9.105530e+01,-7.818141e-05,1.005333e-05,3.112476e-03,0,0
0.286363,-0.032763,0.232368,0.2064,0.1942,-1,2.991020e-04,4.055481e-04,1.3854,-2.741211e-01,1.533060e+02,-4.475714e-04,-1.406535e-05,3.276891e-03,0,0
0.844124,-0.021555,0.874415,0.6191,0.7309,-1,6.312587e-04,1.151863e-03,1.4206,4.076958e-01,-6.966407e+01,2.571236e-03,5.881354e-06,2.674743e-03,0,0
0.477319,-0.034868,0.150577,0.5125,0.1259,-1,7.709025e-04,1.012128e-03,1.4162,-1.844556e+00,5.712869e-01,7.939436e-04,-1.533401e-05,2.452552e-03,0,0
0.785925,-0.014336,0.344315,0.8334,0.2878,-1,1.377866e-03,1.955847e-03,1.5408,5.039107e+00,-5.566881e-01,2.637760e-04,7.569232e-07,1.762976e-03,0,0
0.814515,-0.023504,0.871001,0.5676,0.7281,-1,4.326882e-04,7.880810e-04,1.4005,-7.609685e-01,-2.047587e+02,-7.389508e-04,-5.683421e-06,2.971006e-03,0,0
0.802639,-0.023886,0.843321,0.5667,0.7049,-1,5.867359e-04,1.052989e-03,1.3504,3.492373e-01,6.893968e+03,-1.623054e-03,2.389700e-05,2.855256e-03,0,0
0.762190,-0.015236,0.289318,0.8258,0.2418,-1,1.382971e-03,1.918881e-03,1.4286,2.655790e+00,-3.288943e-01,2.148800e-04,1.761933e-06,2.081191e-03,0,0
0.897789,-0.015508,0.802526,0.7632,0.6708,-1,1.003250e-03,1.762407e-03,1.3799,4.548806e-01,8.452723e-01,1.759278e-03,7.238350e-06,2.411558e-03,0,0
0.915682,-0.013161,0.778319,0.8090,0.6506,-1,1.044814e-03,1.812674e-03,1.3863,4.310977e+00,-3.504796e-01,1.704055e-03,-2.063723e-05,2.365754e-03,0,0
0.868047,-0.018099,0.798912,0.7133,0.6678,-1,9.284635e-04,1.627979e-03,1.3853,4.344642e+00,1.841354e+00,2.187963e-03,2.435943e-05,2.441596e-03,0,0
0.873807,-0.019321,0.878031,0.6707,0.7340,-1,8.221194e-04,1.503056e-03,1.3638,4.451809e+00,6.543181e-01,1.944558e-03,7.107793e-05,2.580416e-03,0,0
0.738556,-0.016113,0.234147,0.8187,0.1957,-1,1.338132e-03,1.815646e-03,1.4422,1.012987e+00,-9.264762e-02,1.195776e-03,-3.894362e-06,2.053007e-03,0,0
0.524151,-0.033427,0.391618,0.4316,0.3274,-1,4.059901e-04,5.879443e-04,1.3792,-4.923534e-01,1.262715e+02,-2.922736e-04,-2.413776e-05,3.056572e-03,0,0
0.494364,-0.033814,0.388071,0.3909,0.3244,-1,3.831191e-04,5.539835e-04,1.5335,-1.559815e+00,-6.915547e+01,-1.073454e-04,-1.448709e-05,2.908443e-03,0,0
0.482545,-0.034208,0.360501,0.3922,0.3013,-1,4.505337e-04,6.438876e-04,1.3685,5.305685e-01,-1.978268e+02,1.386092e-03,-8.364224e-06,2.994074e-03,0,0
0.950557,-0.018030,1.122122,0.6374,0.9380,-1,4.769930e-04,1.004355e-03,1.5454,1.795891e+00,7.077246e+01,-2.376917e-04,-2.783336e-04,2.793249e-03,0,0
0.601623,-0.030341,0.374653,0.5540,0.3132,-1,8.393652e-04,1.206797e-03,1.6624,1.731044e+00,-2.952829e-01,-1.086267e-03,-3.774140e-07,1.659626e-03,0,0
0.631362,-0.028511,0.378232,0.5947,0.3162,-1,9.507060e-04,1.368955e-03,1.6991,4.189087e+00,-6.086900e-01,-1.697153e-03,-6.945052e-07,1.533172e-03,0,0
0.643182,-0.028126,0.405803,0.5958,0.3392,-1,7.254996e-04,1.057058e-03,1.3606,2.364466e+00,-8.646385e+01,8.099207e-04,-3.188811e-06,2.697485e-03,0,0
0.661066,-0.026426,0.381748,0.6355,0.3191,-1,1.108828e-03,1.599030e-03,1.6822,4.328431e+00,-5.354003e-01,-1.429766e-03,-6.571794e-07,1.505886e-03,0,0
0.672897,-0.026034,0.409357,0.6370,0.3422,-1,9.259434e-04,1.351171e-03,1.3284,1.346397e+00,-4.131983e+02,4.724580e-04,-1.530526e-06,2.626456e-03,0,0
0.649253,-0.026816,0.354139,0.6340,0.2960,-1,8.523927e-04,1.214951e-03,1.4385,4.599045e+00,-5.763255e-01,6.554690e-04,-2.237146e-06,2.318753e-03,0,0
0.655001,-0.027742,0.433374,0.5969,0.3623,-1,7.168904e-04,1.057047e-03,1.3488,1.507032e-01,1.646453e+02,2.500295e-03,2.829498e-07,2.741257e-03,0,0
0.684715,-0.025642,0.436928,0.6386,0.3652,-1,8.077336e-04,1.192839e-03,1.3566,4.609465e+00,5.049213e+00,1.957273e-03,-6.854602e-09,2.634236e-03,0,0
0.690778,-0.024139,0.385343,0.6764,0.3221,-1,1.271156e-03,1.835931e-03,1.8900,-3.275874e+00,-2.904595e-01,-3.013268e-03,-7.359357e-07,1.036194e-03,0,0
0.577990,-0.031098,0.319540,0.5528,0.2671,-1,6.690377e-04,9.399269e-04,1.3563,-6.766826e-01,2.089937e+01,-8.797503e-04,9.092033e-06,2.764862e-03,0,0
0.423447,-0.036168,0.222647,0.3983,0.1861,-1,3.743682e-04,5.056334e-04,1.3819,-1.122925e+00,2.821391e+02,6.547978e-04,-9.138401e-05,3.109689e-03,0,0
0.927134,-0.016059,0.936769,0.7294,0.7831,-1,8.411189e-04,1.588127e-03,1.3747,4.860199e-01,2.309462e+00,-1.232274e-03,2.502843e-04,2.549551e-03,0,0
0.880323,-0.010729,0.565043,0.8667,0.4723,-1,1.326931e-03,2.075470e-03,1.4218,3.040896e+00,-3.197734e-01,1.670360e-03,1.717742e-08,2.120689e-03,0,0
0.910217,-0.007483,0.572576,0.9098,0.4786,-1,1.483915e-03,2.329109e-03,1.4482,4.527711e+00,-4.420312e-01,1.786435e-03,-5.680524e-09,1.986082e-03,0,0
0.637072,-0.029206,0.457458,0.5557,0.3824,-1,8.106719e-04,1.207988e-03,1.3779,-4.619910e-01,1.823917e+00,4.292778e-04,2.069980e-07,2.561125e-03,0,0
0.660728,-0.028446,0.512536,0.5571,0.4284,-1,6.153511e-04,9.397012e-04,1.3468,-1.116329e+00,6.600671e+01,2.836586e-04,3.377930e-07,2.832778e-03,0,0
0.678639,-0.026972,0.488516,0.5992,0.4084,-1,7.793708e-04,1.177428e-03,1.3513,4.440661e+00,2.344326e+00,9.275009e-04,3.176486e-07,2.655385e-03,0,0
0.690459,-0.026587,0.516086,0.6003,0.4314,-1,7.608866e-04,1.163810e-03,1.3531,-1.154584e+00,7.829263e-01,4.877817e-04,-8.222509e-07,2.673748e-03,0,0
0.708353,-0.024857,0.492070,0.6420,0.4113,-1,8.542965e-04,1.292670e-03,1.3711,2.874891e+00,-1.666826e+00,8.838002e-04,-6.359300e-08,2.554412e-03,0,0
0.720170,-0.024464,0.519610,0.6437,0.4343,-1,8.112416e-04,1.242807e-03,1.3723,5.329043e-01,-3.976237e-01,4.886498e-04,-1.511656e-07,2.564648e-03,0,0
0.666800,-0.027359,0.460961,0.5980,0.3853,-1,8.199032e-04,1.223629e-03,1.3735,2.479037e+00,1.050404e+00,6.735020e-04,-3.812271e-08,2.553978e-03,0,0
0.696533,-0.025250,0.464512,0.6403,0.3883,-1,8.998435e-04,1.345036e-03,1.3730,2.525876e+00,3.541306e-01,7.090464e-04,1.035755e-07,2.497423e-03,0,0
0.726230,-0.022940,0.468058,0.6827,0.3913,-1,9.838750e-04,1.472945e-03,1.3778,3.504009e+00,-6.482407e-01,9.633545e-04,2.021753e-08,2.434967e-03,0,0
0.744096,-0.020877,0.444011,0.7225,0.3712,-1,1.028007e-03,1.522835e-03,1.4130,6.942506e-02,3.839019e-02,1.687725e-03,6.418022e-08,2.284605e-03,0,0
0.738051,-0.022539,0.495628,0.6849,0.4143,-1,9.576079e-04,1.451301e-03,1.3753,1.692194e+00,-1.035211e+00,1.102305e-03,4.112855e-08,2.460872e-03,0,0
0.672546,-0.028067,0.540118,0.5578,0.4515,-1,6.493722e-04,1.004138e-03,1.3855,1.470241e+00,8.421930e-01,7.034633e-04,-2.564608e-06,2.663455e-03,0,0
0.696181,-0.027309,0.595224,0.5592,0.4976,-1,6.385508e-04,1.012877e-03,1.4877,-1.810961e+00,-3.423382e-01,1.915718e-03,-9.773933e-06,2.316380e-03,0,0
0.714097,-0.025816,0.571228,0.6028,0.4775,-1,7.755849e-04,1.216576e-03,1.4527,-2.667323e+00,1.521767e-01,2.231652e-03,-3.033796e-06,2.318149e-03,0,0
0.725916,-0.025430,0.598799,0.6041,0.5005,-1,6.870874e-04,1.091694e-03,1.4328,-1.501224e+00,1.055306e-01,1.895441e-03,5.901949e-06,2.459089e-03,0,0
0.743809,-0.023677,0.574783,0.6473,0.4805,-1,8.261375e-04,1.298008e-03,1.4242,-1.823620e+00,1.105453e-01,2.133711e-03,1.349694e-06,2.375010e-03,0,0
0.755626,-0.023283,0.602322,0.6491,0.5035,-1,7.539610e-04,1.199930e-03,1.4005,-1.089212e+00,3.157811e-01,1.444584e-03,-3.214539e-06,2.512554e-03,0,0
0.702257,-0.026203,0.543668,0.6015,0.4545,-1,7.665766e-04,1.187296e-03,1.3844,1.368295e+00,5.359959e-01,1.213624e-03,4.322440e-07,2.557952e-03,0,0
0.731989,-0.024071,0.547226,0.6454,0.4574,-1,8.570755e-04,1.329626e-03,1.3935,1.061501e+00,-2.860082e-02,1.296695e-03,-7.786538e-07,2.457270e-03,0,0
0.761694,-0.021734,0.550735,0.6895,0.4604,-1,9.443712e-04,1.467410e-03,1.3978,1.136111e+00,-1.604945e-01,1.472025e-03,4.145886e-09,2.384666e-03,0,0
0.779553,-0.019650,0.526761,0.7307,0.4403,-1,9.667498e-04,1.485847e-03,1.3864,1.430878e+00,-1.855580e-01,8.090539e-04,-1.459755e-07,2.408599e-03,0,0
0.773505,-0.021334,0.578341,0.6918,0.4834,-1,8.858312e-04,1.394098e-03,1.4079,-1.004351e+00,3.965501e-02,1.939349e-03,-2.952120e-07,2.386756e-03,0,0
0.708005,-0.026930,0.622832,0.5599,0.5206,-1,6.209301e-04,9.978233e-04,1.3485,1.324091e-01,2.598648e+02,2.309683e-03,1.067431e-05,2.823991e-03,0,0
0.731646,-0.026171,0.677961,0.5614,0.5667,-1,5.879901e-04,9.702589e-04,1.3499,-1.625689e-01,-7.366677e+01,-3.824035e-03,2.098176e-05,2.855967e-03,0,0
0.749555,-0.024657,0.653941,0.6068,0.5466,-1,8.386852e-04,1.367935e-03,1.3766,1.828933e+00,4.604010e+01,-1.268991e-03,2.859773e-05,2.596638e-03,0,0
0.761374,-0.024271,0.681512,0.6081,0.5697,-1,6.884111e-04,1.137934e-03,1.2870,-4.852889e+00,8.196988e-01,-2.113078e-03,-2.033634e-05,2.938115e-03,0,0
0.779265,-0.022494,0.657496,0.6530,0.5496,-1,8.073286e-04,1.319049e-03,1.3571,9.050166e-02,3.586644e+00,-1.045896e-03,-3.915187e-06,2.638749e-03,0,0
0.791083,-0.022099,0.685067,0.6550,0.5727,-1,8.382565e-04,1.388034e-03,1.3325,2.170934e+00,1.044960e+01,-1.508197e-03,3.530479e-06,2.676517e-03,0,0
0.737715,-0.025045,0.626381,0.6054,0.5236,-1,7.452020e-04,1.199545e-03,1.3473,-9.533665e-01,2.464242e+01,1.386088e-03,-1.023507e-05,2.719764e-03,0,0
0.767445,-0.022889,0.629940,0.6510,0.5266,-1,8.242699e-04,1.329068e-03,1.3588,-1.394590e+00,1.389403e+00,1.362252e-03,4.377370e-06,2.608080e-03,0,0
0.797148,-0.020527,0.633447,0.6968,0.5295,-1,8.967432e-04,1.448342e-03,1.3656,-2.975752e-01,4.375354e-01,1.224718e-03,7.615635e-08,2.524996e-03,0,0
0.815004,-0.018416,0.609475,0.7395,0.5095,-1,9.237942e-04,1.475175e-03,1.3914,8.359876e-01,-8.840591e-02,1.327801e-03,-2.486258e-07,2.417067e-03,0,0
0.808955,-0.020124,0.661026,0.6994,0.5526,-1,8.792203e-04,1.438957e-03,1.3621,2.747094e-02,1.320888e+00,-5.468662e-04,7.724057e-08,2.553367e-03,0,0
0.820776,-0.019721,0.688627,0.7020,0.5756,-1,9.685188e-04,1.606524e-03,1.3624,2.589731e+00,-1.204670e+00,-1.367816e-03,-7.431301e-06,2.499720e-03,0,0
0.802902,-0.021703,0.712638,0.6571,0.5957,-1,7.722717e-04,1.296238e-03,1.3535,-1.078506e+00,-6.225501e-01,4.535726e-04,-4.285613e-05,2.658434e-03,0,0
0.814722,-0.021306,0.740143,0.6592,0.6187,-1,5.059020e-04,8.608734e-04,1.3527,-1.440731e+00,8.971835e+00,-4.069859e-03,4.060254e-06,2.958137e-03,0,0
0.796832,-0.023110,0.764225,0.6125,0.6388,-1,6.625633e-04,1.141261e-03,1.4012,1.620721e+00,4.513967e+01,3.080076e-04,6.916296e-05,2.716365e-03,0,0
0.743459,-0.025791,0.705505,0.5622,0.5897,-1,4.232233e-04,7.078681e-04,1.4168,-4.152585e-01,-8.145292e+01,2.466776e-04,7.170406e-07,2.959151e-03,0,0
0.773198,-0.023883,0.709025,0.6096,0.5927,-1,7.154905e-04,1.198787e-03,1.3511,-1.397208e+00,-2.655205e+00,2.280443e-03,4.126347e-05,2.718901e-03,0,0
0.778912,-0.024652,0.788254,0.5647,0.6589,-1,4.860182e-04,8.475159e-04,1.3699,1.423449e+00,-8.865049e+01,1.092259e-02,1.397911e-03,2.942641e-03,0,0
0.542531,-0.032233,0.236828,0.5512,0.1980,-1,7.794166e-04,1.058689e-03,1.3545,5.809641e-01,1.690797e-01,7.914393e-04,-3.926886e-05,2.652301e-03,0,0
0.607723,-0.029279,0.323090,0.5926,0.2701,-1,7.916649e-04,1.113844e-03,1.3549,2.963377e-01,1.548271e+00,-8.174788e-04,5.662713e-06,2.643754e-03,0,0
0.619599,-0.028892,0.350703,0.5937,0.2932,-1,7.878961e-04,1.121400e-03,1.4095,4.223217e+00,-1.057785e+00,7.895226e-04,-2.505879e-06,2.473095e-03,0,0
0.394134,-0.037630,0.088345,0.4399,0.0738,-1,5.676251e-04,7.276944e-04,1.3545,-3.440724e-01,-1.796039e+02,5.404738e-04,-3.010861e-06,2.865718e-03,0,0
0.370019,-0.037054,0.163956,0.3634,0.1371,-1,4.770179e-04,6.295466e-04,1.3681,-1.377848e+00,-1.181104e+02,4.570576e-04,1.233415e-05,2.955952e-03,0,0
0.447553,-0.036043,0.147025,0.4755,0.1229,-1,7.186722e-04,9.422568e-04,1.4807,-2.853024e+00,3.953556e-01,7.138096e-04,-7.417742e-06,2.277347e-03,0,0
0.738699,-0.012256,0.103445,0.8754,0.0865,-1,1.552639e-03,2.001918e-03,1.4564,2.831677e+00,-2.803845e-01,1.131366e-03,8.286212e-07,1.941497e-03,0,0
0.767894,-0.008899,0.106638,0.9118,0.0891,-1,1.733843e-03,2.238276e-03,1.4697,3.611270e+00,-2.718312e-01,1.259202e-03,4.681732e-07,1.851778e-03,0,0
0.783368,-0.006126,0.085371,0.9400,0.0714,-1,1.976158e-03,2.530583e-03,1.5015,1.607633e+00,1.275983e-01,2.194498e-03,3.603395e-07,1.705004e-03,0,0
0.792583,-0.005827,0.109898,0.9424,0.0919,-1,1.973855e-03,2.551284e-03,1.5225,6.671349e+00,-3.973345e-01,1.473709e-03,3.370948e-07,1.656519e-03,0,0
0.779636,-0.008345,0.132898,0.9166,0.1111,-1,1.829996e-03,2.386279e-03,1.4697,2.435741e+00,9.105460e-03,1.783929e-03,-9.431448e-08,1.825558e-03,0,0
0.809441,-0.004346,0.129513,0.9567,0.1083,-1,2.180382e-03,2.839475e-03,1.5116,4.223434e+00,3.484824e-02,1.903584e-03,-5.680176e-08,1.638826e-03,0,0
0.495252,-0.033747,0.126544,0.5492,0.1058,-1,7.103850e-04,9.240682e-04,1.3581,1.292709e+00,-2.550820e+02,6.237989e-04,8.200212e-06,2.715111e-03,0,0
0.507072,-0.033368,0.154115,0.5497,0.1288,-1,8.242205e-04,1.083615e-03,1.3929,-4.987156e-01,-8.998985e-02,1.117710e-03,-6.355041e-06,2.486504e-03,0,0
0.518891,-0.032990,0.181686,0.5502,0.1519,-1,7.987796e-04,1.061524e-03,1.3756,-3.785216e+00,1.607947e+00,-2.349486e-04,3.677640e-06,2.585341e-03,0,0
0.500959,-0.034116,0.205711,0.5127,0.1720,-1,6.769336e-04,9.081565e-04,1.3457,1.543023e-01,6.517352e+01,4.617855e-05,-6.338306e-05,2.773470e-03,0,0
0.483012,-0.034912,0.229737,0.4746,0.1920,-1,6.640628e-04,8.994459e-04,1.3470,-3.984571e-01,8.317760e+01,8.951968e-04,-2.081714e-04,2.782222e-03,0,0
0.559711,-0.032276,0.474225,0.4292,0.3964,-1,3.490334e-04,5.239609e-04,1.4739,2.238142e+00,4.062683e+01,1.134845e-04,9.276553e-07,3.026185e-03,0,0
