level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L3,sst,0.44,0.4400,0.013436,0.019195,-0.629072,upper
L3,sst,0.44,0.4400,0.014637,0.019860,-0.678276,upper
L3,sst,0.44,0.4400,0.015904,0.020515,-0.724603,upper
L3,sst,0.44,0.4400,0.017239,0.021159,-0.767945,upper
L3,sst,0.44,0.4400,0.018643,0.021791,-0.808269,upper
L3,sst,0.44,0.4400,0.020117,0.022410,-0.845555,upper
L3,sst,0.44,0.4400,0.021664,0.023016,-0.879805,upper
L3,sst,0.44,0.4400,0.023284,0.023610,-0.911059,upper
L3,sst,0.44,0.4400,0.024979,0.024190,-0.939374,upper
L3,sst,0.44,0.4400,0.026750,0.024757,-0.964826,upper
L3,sst,0.44,0.4400,0.028600,0.025311,-0.987508,upper
L3,sst,0.44,0.4400,0.030531,0.025853,-1.007517,upper
L3,sst,0.44,0.4400,0.032543,0.026382,-1.024954,upper
L3,sst,0.44,0.4400,0.034640,0.026899,-1.039928,upper
L3,sst,0.44,0.4400,0.036823,0.027404,-1.052545,upper
L3,sst,0.44,0.4400,0.039094,0.027899,-1.062915,upper
L3,sst,0.44,0.4400,0.041456,0.028383,-1.071143,upper
L3,sst,0.44,0.4400,0.043912,0.028859,-1.077335,upper
L3,sst,0.44,0.4400,0.046463,0.029326,-1.081597,upper
L3,sst,0.44,0.4400,0.049112,0.029785,-1.084031,upper
L3,sst,0.44,0.4400,0.051862,0.030238,-1.084735,upper
L3,sst,0.44,0.4400,0.054716,0.030686,-1.083802,upper
L3,sst,0.44,0.4400,0.057676,0.031129,-1.081326,upper
L3,sst,0.44,0.4400,0.060746,0.031569,-1.077387,upper
L3,sst,0.44,0.4400,0.063928,0.032006,-1.072086,upper
L3,sst,0.44,0.4400,0.067226,0.032442,-1.065565,upper
L3,sst,0.44,0.4400,0.070642,0.032877,-1.057976,upper
L3,sst,0.44,0.4400,0.074181,0.033313,-1.049506,upper
L3,sst,0.44,0.4400,0.077844,0.033751,-1.040227,upper
L3,sst,0.44,0.4400,0.081635,0.034191,-1.030142,upper
L3,sst,0.44,0.4400,0.085558,0.034634,-1.019215,upper
L3,sst,0.44,0.4400,0.089616,0.035080,-1.007280,upper
L3,sst,0.44,0.4400,0.093813,0.035530,-0.993979,upper
L3,sst,0.44,0.4400,0.098151,0.035985,-0.977837,upper
L3,sst,0.44,0.4400,0.102634,0.036444,-0.956189,upper
L3,sst,0.44,0.4400,0.107265,0.036907,-0.921446,upper
L3,sst,0.44,0.4400,0.112049,0.037375,-0.866210,upper
L3,sst,0.44,0.4400,0.116988,0.037847,-0.796237,upper
L3,sst,0.44,0.4400,0.122085,0.038323,-0.720516,upper
L3,sst,0.44,0.4400,0.127344,0.038801,-0.646500,upper
L3,sst,0.44,0.4400,0.132769,0.039282,-0.590405,upper
L3,sst,0.44,0.4400,0.138361,0.039764,-0.556113,upper
L3,sst,0.44,0.4400,0.144125,0.040246,-0.537710,upper
L3,sst,0.44,0.4400,0.150063,0.040726,-0.532432,upper
L3,sst,0.44,0.4400,0.156179,0.041204,-0.534227,upper
L3,sst,0.44,0.4400,0.162474,0.041678,-0.539488,upper
L3,sst,0.44,0.4400,0.168952,0.042147,-0.546218,upper
L3,sst,0.44,0.4400,0.175614,0.042610,-0.553182,upper
L3,sst,0.44,0.4400,0.182464,0.043064,-0.559702,upper
L3,sst,0.44,0.4400,0.189502,0.043509,-0.565972,upper
L3,sst,0.44,0.4400,0.196731,0.043942,-0.572532,upper
L3,sst,0.44,0.4400,0.204152,0.044364,-0.579479,upper
L3,sst,0.44,0.4400,0.211767,0.044773,-0.586779,upper
L3,sst,0.44,0.4400,0.219576,0.045168,-0.593992,upper
L3,sst,0.44,0.4400,0.227580,0.045547,-0.600583,upper
L3,sst,0.44,0.4400,0.235780,0.045911,-0.606222,upper
L3,sst,0.44,0.4400,0.244175,0.046258,-0.610622,upper
L3,sst,0.44,0.4400,0.252765,0.046588,-0.613775,upper
L3,sst,0.44,0.4400,0.261551,0.046900,-0.615753,upper
L3,sst,0.44,0.4400,0.270530,0.047194,-0.616803,upper
L3,sst,0.44,0.4400,0.279701,0.047468,-0.617242,upper
L3,sst,0.44,0.4400,0.289064,0.047723,-0.617477,upper
L3,sst,0.44,0.4400,0.298615,0.047957,-0.617961,upper
L3,sst,0.44,0.4400,0.308352,0.048168,-0.619049,upper
L3,sst,0.44,0.4400,0.318273,0.048357,-0.621057,upper
L3,sst,0.44,0.4400,0.328374,0.048520,-0.624141,upper
L3,sst,0.44,0.4400,0.338651,0.048657,-0.628375,upper
L3,sst,0.44,0.4400,0.349100,0.048765,-0.633709,upper
L3,sst,0.44,0.4400,0.359716,0.048843,-0.640024,upper
L3,sst,0.44,0.4400,0.370496,0.048887,-0.647207,upper
L3,sst,0.44,0.4400,0.381432,0.048894,-0.655119,upper
L3,sst,0.44,0.4400,0.392519,0.048863,-0.663654,upper
L3,sst,0.44,0.4400,0.403750,0.048790,-0.672714,upper
L3,sst,0.44,0.4400,0.415120,0.048673,-0.682213,upper
L3,sst,0.44,0.4400,0.426620,0.048509,-0.692050,upper
L3,sst,0.44,0.4400,0.438243,0.048297,-0.702115,upper
L3,sst,0.44,0.4400,0.449981,0.048033,-0.712251,upper
L3,sst,0.44,0.4400,0.461826,0.047717,-0.722189,upper
L3,sst,0.44,0.4400,0.473769,0.047347,-0.731779,upper
L3,sst,0.44,0.4400,0.485800,0.046924,-0.740952,upper
L3,sst,0.44,0.4400,0.497911,0.046447,-0.748691,upper
L3,sst,0.44,0.4400,0.510092,0.045918,-0.751205,upper
L3,sst,0.44,0.4400,0.522334,0.045337,-0.740913,upper
L3,sst,0.44,0.4400,0.534626,0.044707,-0.690924,upper
L3,sst,0.44,0.4400,0.546959,0.044030,-0.565169,upper
L3,sst,0.44,0.4400,0.559322,0.043308,-0.404556,upper
L3,sst,0.44,0.4400,0.571705,0.042545,-0.282429,upper
L3,sst,0.44,0.4400,0.584099,0.041745,-0.211066,upper
L3,sst,0.44,0.4400,0.596493,0.040910,-0.179516,upper
L3,sst,0.44,0.4400,0.608876,0.040043,-0.172112,upper
L3,sst,0.44,0.4400,0.621239,0.039149,-0.170939,upper
L3,sst,0.44,0.4400,0.633572,0.038230,-0.166052,upper
L3,sst,0.44,0.4400,0.645864,0.037290,-0.153232,upper
L3,sst,0.44,0.4400,0.658106,0.036330,-0.134396,upper
L3,sst,0.44,0.4400,0.670288,0.035354,-0.115941,upper
L3,sst,0.44,0.4400,0.682401,0.034364,-0.103221,upper
L3,sst,0.44,0.4400,0.694435,0.033360,-0.097877,upper
L3,sst,0.44,0.4400,0.706381,0.032346,-0.096408,upper
L3,sst,0.44,0.4400,0.718230,0.031322,-0.093124,upper
L3,sst,0.44,0.4400,0.729973,0.030288,-0.085395,upper
L3,sst,0.44,0.4400,0.741604,0.029247,-0.074426,upper
L3,sst,0.44,0.4400,0.753112,0.028199,-0.062958,upper
L3,sst,0.44,0.4400,0.764492,0.027144,-0.052393,upper
L3,sst,0.44,0.4400,0.775735,0.026084,-0.042241,upper
L3,sst,0.44,0.4400,0.786835,0.025019,-0.031306,upper
L3,sst,0.44,0.4400,0.797785,0.023949,-0.019078,upper
L3,sst,0.44,0.4400,0.808581,0.022876,-0.007725,upper
L3,sst,0.44,0.4400,0.819215,0.021800,0.001584,upper
L3,sst,0.44,0.4400,0.829682,0.020722,0.010189,upper
L3,sst,0.44,0.4400,0.839979,0.019643,0.019152,upper
L3,sst,0.44,0.4400,0.850101,0.018564,0.029927,upper
L3,sst,0.44,0.4400,0.860044,0.017485,0.042446,upper
L3,sst,0.44,0.4400,0.869805,0.016409,0.054442,upper
L3,sst,0.44,0.4400,0.879380,0.015336,0.065550,upper
L3,sst,0.44,0.4400,0.888767,0.014267,0.076623,upper
L3,sst,0.44,0.4400,0.897965,0.013204,0.088252,upper
L3,sst,0.44,0.4400,0.906971,0.012147,0.101428,upper
L3,sst,0.44,0.4400,0.915784,0.011100,0.115601,upper
L3,sst,0.44,0.4400,0.924403,0.010062,0.129498,upper
L3,sst,0.44,0.4400,0.932828,0.009037,0.142878,upper
L3,sst,0.44,0.4400,0.941059,0.008025,0.155768,upper
L3,sst,0.44,0.4400,0.949096,0.007029,0.168548,upper
L3,sst,0.44,0.4400,0.956938,0.006050,0.181266,upper
L3,sst,0.44,0.4400,0.964589,0.005093,0.193928,upper
L3,sst,0.44,0.4400,0.972047,0.004158,0.206890,upper
L3,sst,0.44,0.4400,0.979316,0.003249,0.219752,upper
L3,sst,0.44,0.4400,0.986396,0.002368,0.232309,upper
L3,sst,0.44,0.4400,0.993290,0.001519,0.242280,upper
L3,sst,0.44,0.4400,1.000000,0.000705,0.259235,upper
L3,sst,0.44,0.4400,-0.000000,0.000000,0.766219,lower
L3,sst,0.44,0.4400,0.000004,-0.000389,0.777677,lower
L3,sst,0.44,0.4400,0.000019,-0.000793,0.788338,lower
L3,sst,0.44,0.4400,0.000043,-0.001214,0.798058,lower
L3,sst,0.44,0.4400,0.000080,-0.001650,0.806820,lower
L3,sst,0.44,0.4400,0.000131,-0.002104,0.814441,lower
L3,sst,0.44,0.4400,0.000196,-0.002574,0.820768,lower
L3,sst,0.44,0.4400,0.000278,-0.003062,0.825625,lower
L3,sst,0.44,0.4400,0.000377,-0.003566,0.828832,lower
L3,sst,0.44,0.4400,0.000497,-0.004088,0.830205,lower
L3,sst,0.44,0.4400,0.000638,-0.004627,0.829562,lower
L3,sst,0.44,0.4400,0.000803,-0.005183,0.826721,lower
L3,sst,0.44,0.4400,0.000993,-0.005755,0.821505,lower
L3,sst,0.44,0.4400,0.001211,-0.006343,0.813751,lower
L3,sst,0.44,0.4400,0.001458,-0.006948,0.803315,lower
L3,sst,0.44,0.4400,0.001738,-0.007567,0.790076,lower
L3,sst,0.44,0.4400,0.002052,-0.008200,0.773946,lower
L3,sst,0.44,0.4400,0.002402,-0.008847,0.754873,lower
L3,sst,0.44,0.4400,0.002791,-0.009505,0.732851,lower
L3,sst,0.44,0.4400,0.003221,-0.010175,0.707924,lower
L3,sst,0.44,0.4400,0.003694,-0.010854,0.680190,lower
L3,sst,0.44,0.4400,0.004212,-0.011542,0.649804,lower
L3,sst,0.44,0.4400,0.004777,-0.012236,0.616977,lower
L3,sst,0.44,0.4400,0.005392,-0.012935,0.581978,lower
L3,sst,0.44,0.4400,0.006058,-0.013638,0.545124,lower
L3,sst,0.44,0.4400,0.006777,-0.014342,0.506779,lower
L3,sst,0.44,0.4400,0.007551,-0.015047,0.467343,lower
L3,sst,0.44,0.4400,0.008382,-0.015751,0.427239,lower
L3,sst,0.44,0.4400,0.009271,-0.016451,0.386907,lower
L3,sst,0.44,0.4400,0.010219,-0.017147,0.346785,lower
L3,sst,0.44,0.4400,0.011228,-0.017838,0.307304,lower
L3,sst,0.44,0.4400,0.012300,-0.018521,0.268869,lower
L3,sst,0.44,0.4400,0.013436,-0.019195,0.231857,lower
L3,sst,0.44,0.4400,0.014637,-0.019860,0.196599,lower
L3,sst,0.44,0.4400,0.015904,-0.020515,0.163384,lower
L3,sst,0.44,0.4400,0.017239,-0.021159,0.132443,lower
L3,sst,0.44,0.4400,0.018643,-0.021791,0.103957,lower
L3,sst,0.44,0.4400,0.020117,-0.022410,0.078049,lower
L3,sst,0.44,0.4400,0.021664,-0.023016,0.054789,lower
L3,sst,0.44,0.4400,0.023284,-0.023610,0.034190,lower
L3,sst,0.44,0.4400,0.024979,-0.024190,0.016220,lower
L3,sst,0.44,0.4400,0.026750,-0.024757,0.000799,lower
L3,sst,0.44,0.4400,0.028600,-0.025311,-0.012191,lower
L3,sst,0.44,0.4400,0.030531,-0.025853,-0.022902,lower
L3,sst,0.44,0.4400,0.032543,-0.026382,-0.031513,lower
L3,sst,0.44,0.4400,0.034640,-0.026899,-0.038220,lower
L3,sst,0.44,0.4400,0.036823,-0.027404,-0.043235,lower
L3,sst,0.44,0.4400,0.039094,-0.027899,-0.046774,lower
L3,sst,0.44,0.4400,0.041456,-0.028383,-0.049052,lower
L3,sst,0.44,0.4400,0.043912,-0.028859,-0.050283,lower
L3,sst,0.44,0.4400,0.046463,-0.029326,-0.050671,lower
L3,sst,0.44,0.4400,0.049112,-0.029785,-0.050410,lower
L3,sst,0.44,0.4400,0.051862,-0.030238,-0.049678,lower
L3,sst,0.44,0.4400,0.054716,-0.030686,-0.048637,lower
L3,sst,0.44,0.4400,0.057676,-0.031129,-0.047434,lower
L3,sst,0.44,0.4400,0.060746,-0.031569,-0.046203,lower
L3,sst,0.44,0.4400,0.063928,-0.032006,-0.045061,lower
L3,sst,0.44,0.4400,0.067226,-0.032442,-0.044111,lower
L3,sst,0.44,0.4400,0.070642,-0.032877,-0.043440,lower
L3,sst,0.44,0.4400,0.074181,-0.033313,-0.043123,lower
L3,sst,0.44,0.4400,0.077844,-0.033751,-0.043223,lower
L3,sst,0.44,0.4400,0.081635,-0.034191,-0.043787,lower
L3,sst,0.44,0.4400,0.085558,-0.034634,-0.044854,lower
L3,sst,0.44,0.4400,0.089616,-0.035080,-0.046451,lower
L3,sst,0.44,0.4400,0.093813,-0.035530,-0.048592,lower
L3,sst,0.44,0.4400,0.098151,-0.035985,-0.051284,lower
L3,sst,0.44,0.4400,0.102634,-0.036444,-0.054522,lower
L3,sst,0.44,0.4400,0.107265,-0.036907,-0.058291,lower
L3,sst,0.44,0.4400,0.112049,-0.037375,-0.062571,lower
L3,sst,0.44,0.4400,0.116988,-0.037847,-0.067329,lower
L3,sst,0.44,0.4400,0.122085,-0.038323,-0.072526,lower
L3,sst,0.44,0.4400,0.127344,-0.038801,-0.078118,lower
L3,sst,0.44,0.4400,0.132769,-0.039282,-0.084050,lower
L3,sst,0.44,0.4400,0.138361,-0.039764,-0.090266,lower
L3,sst,0.44,0.4400,0.144125,-0.040246,-0.096704,lower
L3,sst,0.44,0.4400,0.150063,-0.040726,-0.103301,lower
L3,sst,0.44,0.4400,0.156179,-0.041204,-0.109990,lower
L3,sst,0.44,0.4400,0.162474,-0.041678,-0.116708,lower
L3,sst,0.44,0.4400,0.168952,-0.042147,-0.123395,lower
L3,sst,0.44,0.4400,0.175614,-0.042610,-0.129993,lower
L3,sst,0.44,0.4400,0.182464,-0.043064,-0.136454,lower
L3,sst,0.44,0.4400,0.189502,-0.043509,-0.142738,lower
L3,sst,0.44,0.4400,0.196731,-0.043942,-0.148813,lower
L3,sst,0.44,0.4400,0.204152,-0.044364,-0.154664,lower
L3,sst,0.44,0.4400,0.211767,-0.044773,-0.160286,lower
L3,sst,0.44,0.4400,0.219576,-0.045168,-0.165685,lower
L3,sst,0.44,0.4400,0.227580,-0.045547,-0.170881,lower
L3,sst,0.44,0.4400,0.235780,-0.045911,-0.175909,lower
L3,sst,0.44,0.4400,0.244175,-0.046258,-0.180808,lower
L3,sst,0.44,0.4400,0.252765,-0.046588,-0.185627,lower
L3,sst,0.44,0.4400,0.261551,-0.046900,-0.190420,lower
L3,sst,0.44,0.4400,0.270530,-0.047194,-0.195243,lower
L3,sst,0.44,0.4400,0.279701,-0.047468,-0.200146,lower
L3,sst,0.44,0.4400,0.289064,-0.047723,-0.205177,lower
L3,sst,0.44,0.4400,0.298615,-0.047957,-0.210373,lower
L3,sst,0.44,0.4400,0.308352,-0.048168,-0.215758,lower
L3,sst,0.44,0.4400,0.318273,-0.048357,-0.221336,lower
L3,sst,0.44,0.4400,0.328374,-0.048520,-0.227095,lower
L3,sst,0.44,0.4400,0.338651,-0.048657,-0.233001,lower
L3,sst,0.44,0.4400,0.349100,-0.048765,-0.238995,lower
L3,sst,0.44,0.4400,0.359716,-0.048843,-0.244992,lower
L3,sst,0.44,0.4400,0.370496,-0.048887,-0.250882,lower
L3,sst,0.44,0.4400,0.381432,-0.048894,-0.256536,lower
L3,sst,0.44,0.4400,0.392519,-0.048863,-0.261803,lower
L3,sst,0.44,0.4400,0.403750,-0.048790,-0.266516,lower
L3,sst,0.44,0.4400,0.415120,-0.048673,-0.270504,lower
L3,sst,0.44,0.4400,0.426620,-0.048509,-0.273602,lower
L3,sst,0.44,0.4400,0.438243,-0.048297,-0.275651,lower
L3,sst,0.44,0.4400,0.449981,-0.048033,-0.276517,lower
L3,sst,0.44,0.4400,0.461826,-0.047717,-0.276108,lower
L3,sst,0.44,0.4400,0.473769,-0.047347,-0.274374,lower
L3,sst,0.44,0.4400,0.485800,-0.046924,-0.271309,lower
L3,sst,0.44,0.4400,0.497911,-0.046447,-0.266957,lower
L3,sst,0.44,0.4400,0.510092,-0.045918,-0.261387,lower
L3,sst,0.44,0.4400,0.522334,-0.045337,-0.254703,lower
L3,sst,0.44,0.4400,0.534626,-0.044707,-0.247051,lower
L3,sst,0.44,0.4400,0.546959,-0.044030,-0.238555,lower
L3,sst,0.44,0.4400,0.559322,-0.043308,-0.229331,lower
L3,sst,0.44,0.4400,0.571705,-0.042545,-0.219487,lower
L3,sst,0.44,0.4400,0.584099,-0.041745,-0.209178,lower
L3,sst,0.44,0.4400,0.596493,-0.040910,-0.198587,lower
L3,sst,0.44,0.4400,0.608876,-0.040043,-0.187945,lower
L3,sst,0.44,0.4400,0.621239,-0.039149,-0.177496,lower
L3,sst,0.44,0.4400,0.633572,-0.038230,-0.167358,lower
L3,sst,0.44,0.4400,0.645864,-0.037290,-0.157642,lower
L3,sst,0.44,0.4400,0.658106,-0.036330,-0.148329,lower
L3,sst,0.44,0.4400,0.670288,-0.035354,-0.139293,lower
L3,sst,0.44,0.4400,0.682401,-0.034364,-0.130438,lower
L3,sst,0.44,0.4400,0.694435,-0.033360,-0.121621,lower
L3,sst,0.44,0.4400,0.706381,-0.032346,-0.112762,lower
L3,sst,0.44,0.4400,0.718230,-0.031322,-0.103855,lower
L3,sst,0.44,0.4400,0.729973,-0.030288,-0.094943,lower
L3,sst,0.44,0.4400,0.741604,-0.029247,-0.086067,lower
L3,sst,0.44,0.4400,0.753112,-0.028199,-0.077260,lower
L3,sst,0.44,0.4400,0.764492,-0.027144,-0.068554,lower
L3,sst,0.44,0.4400,0.775735,-0.026084,-0.059926,lower
L3,sst,0.44,0.4400,0.786835,-0.025019,-0.051368,lower
L3,sst,0.44,0.4400,0.797785,-0.023949,-0.042850,lower
L3,sst,0.44,0.4400,0.808581,-0.022876,-0.034327,lower
L3,sst,0.44,0.4400,0.819215,-0.021800,-0.025700,lower
L3,sst,0.44,0.4400,0.829682,-0.020722,-0.016879,lower
L3,sst,0.44,0.4400,0.839979,-0.019643,-0.007740,lower
L3,sst,0.44,0.4400,0.850101,-0.018564,0.001895,lower
L3,sst,0.44,0.4400,0.860044,-0.017485,0.012089,lower
L3,sst,0.44,0.4400,0.869805,-0.016409,0.022949,lower
L3,sst,0.44,0.4400,0.879380,-0.015336,0.034467,lower
L3,sst,0.44,0.4400,0.888767,-0.014267,0.046570,lower
L3,sst,0.44,0.4400,0.897965,-0.013204,0.059197,lower
L3,sst,0.44,0.4400,0.906971,-0.012147,0.072204,lower
L3,sst,0.44,0.4400,0.915784,-0.011100,0.085501,lower
L3,sst,0.44,0.4400,0.924403,-0.010062,0.099036,lower
L3,sst,0.44,0.4400,0.932828,-0.009037,0.112761,lower
L3,sst,0.44,0.4400,0.941059,-0.008025,0.126658,lower
L3,sst,0.44,0.4400,0.949096,-0.007029,0.140782,lower
L3,sst,0.44,0.4400,0.956938,-0.006050,0.155129,lower
L3,sst,0.44,0.4400,0.964589,-0.005093,0.169788,lower
L3,sst,0.44,0.4400,0.972047,-0.004158,0.184837,lower
L3,sst,0.44,0.4400,0.979316,-0.003249,0.199981,lower
L3,sst,0.44,0.4400,0.986396,-0.002368,0.214941,lower
L3,sst,0.44,0.4400,0.993290,-0.001519,0.227381,lower
L3,sst,0.44,0.4400,1.000000,-0.000705,0.252064,lower
L3,sst,0.65,0.6500,0.000000,0.000000,0.750275,upper
L3,sst,0.65,0.6500,0.000004,0.000389,0.737340,upper
L3,sst,0.65,0.6500,0.000019,0.000793,0.722821,upper
L3,sst,0.65,0.6500,0.000043,0.001214,0.706407,upper
L3,sst,0.65,0.6500,0.000080,0.001650,0.688102,upper
L3,sst,0.65,0.6500,0.000131,0.002104,0.667730,upper
L3,sst,0.65,0.6500,0.000196,0.002574,0.645173,upper
L3,sst,0.65,0.6500,0.000278,0.003062,0.620290,upper
L3,sst,0.65,0.6500,0.000377,0.003566,0.592954,upper
L3,sst,0.65,0.6500,0.000497,0.004088,0.563045,upper
L3,sst,0.65,0.6500,0.000638,0.004627,0.530459,upper
L3,sst,0.65,0.6500,0.000803,0.005183,0.495110,upper
L3,sst,0.65,0.6500,0.000993,0.005755,0.456932,upper
L3,sst,0.65,0.6500,0.001211,0.006343,0.415892,upper
L3,sst,0.65,0.6500,0.001458,0.006948,0.371986,upper
L3,sst,0.65,0.6500,0.001738,0.007567,0.325251,upper
L3,sst,0.65,0.6500,0.002052,0.008200,0.275767,upper
L3,sst,0.65,0.6500,0.002402,0.008847,0.223661,upper
L3,sst,0.65,0.6500,0.002791,0.009505,0.169109,upper
L3,sst,0.65,0.6500,0.003221,0.010175,0.112338,upper
L3,sst,0.65,0.6500,0.003694,0.010854,0.053625,upper
L3,sst,0.65,0.6500,0.004212,0.011542,-0.006709,upper
L3,sst,0.65,0.6500,0.004777,0.012236,-0.068299,upper
L3,sst,0.65,0.6500,0.005392,0.012935,-0.130747,upper
L3,sst,0.65,0.6500,0.006058,0.013638,-0.193633,upper
L3,sst,0.65,0.6500,0.006777,0.014342,-0.256523,upper
L3,sst,0.65,0.6500,0.007551,0.015047,-0.318982,upper
L3,sst,0.65,0.6500,0.008382,0.015751,-0.380584,upper
L3,sst,0.65,0.6500,0.009271,0.016451,-0.440923,upper
L3,sst,0.65,0.6500,0.010219,0.017147,-0.499622,upper
L3,sst,0.65,0.6500,0.011228,0.017838,-0.556341,upper
L3,sst,0.65,0.6500,0.012300,0.018521,-0.610788,upper
L3,sst,0.65,0.6500,0.013436,0.019195,-0.662718,upper
L3,sst,0.65,0.6500,0.014637,0.019860,-0.711936,upper
L3,sst,0.65,0.6500,0.015904,0.020515,-0.758294,upper
L3,sst,0.65,0.6500,0.017239,0.021159,-0.801691,upper
L3,sst,0.65,0.6500,0.018643,0.021791,-0.842080,upper
L3,sst,0.65,0.6500,0.020117,0.022410,-0.879447,upper
L3,sst,0.65,0.6500,0.021664,0.023016,-0.913801,upper
L3,sst,0.65,0.6500,0.023284,0.023610,-0.945185,upper
L3,sst,0.65,0.6500,0.024979,0.024190,-0.973662,upper
L3,sst,0.65,0.6500,0.026750,0.024757,-0.999314,upper
L3,sst,0.65,0.6500,0.028600,0.025311,-1.022235,upper
L3,sst,0.65,0.6500,0.030531,0.025853,-1.042529,upper
L3,sst,0.65,0.6500,0.032543,0.026382,-1.060306,upper
L3,sst,0.65,0.6500,0.034640,0.026899,-1.075677,upper
L3,sst,0.65,0.6500,0.036823,0.027404,-1.088759,upper
L3,sst,0.65,0.6500,0.039094,0.027899,-1.099661,upper
L3,sst,0.65,0.6500,0.041456,0.028383,-1.108492,upper
L3,sst,0.65,0.6500,0.043912,0.028859,-1.115363,upper
L3,sst,0.65,0.6500,0.046463,0.029326,-1.120384,upper
L3,sst,0.65,0.6500,0.049112,0.029785,-1.123666,upper
L3,sst,0.65,0.6500,0.051862,0.030238,-1.125316,upper
L3,sst,0.65,0.6500,0.054716,0.030686,-1.125438,upper
L3,sst,0.65,0.6500,0.057676,0.031129,-1.124134,upper
L3,sst,0.65,0.6500,0.060746,0.031569,-1.121506,upper
L3,sst,0.65,0.6500,0.063928,0.032006,-1.117653,upper
L3,sst,0.65,0.6500,0.067226,0.032442,-1.112679,upper
L3,sst,0.65,0.6500,0.070643,0.032877,-1.106696,upper
L3,sst,0.65,0.6500,0.074181,0.033313,-1.099819,upper
L3,sst,0.65,0.6500,0.077844,0.033751,-1.092164,upper
L3,sst,0.65,0.6500,0.081635,0.034191,-1.083846,upper
L3,sst,0.65,0.6500,0.085558,0.034634,-1.074980,upper
L3,sst,0.65,0.6500,0.089616,0.035080,-1.065677,upper
L3,sst,0.65,0.6500,0.093813,0.035530,-1.056048,upper
L3,sst,0.65,0.6500,0.098151,0.035985,-1.046209,upper
L3,sst,0.65,0.6500,0.102634,0.036444,-1.036263,upper
L3,sst,0.65,0.6500,0.107265,0.036907,-1.026327,upper
L3,sst,0.65,0.6500,0.112049,0.037375,-1.016478,upper
L3,sst,0.65,0.6500,0.116988,0.037847,-1.006768,upper
L3,sst,0.65,0.6500,0.122085,0.038323,-0.997358,upper
L3,sst,0.65,0.6500,0.127344,0.038801,-0.988343,upper
L3,sst,0.65,0.6500,0.132769,0.039282,-0.979794,upper
L3,sst,0.65,0.6500,0.138361,0.039764,-0.971776,upper
L3,sst,0.65,0.6500,0.144125,0.040246,-0.964212,upper
L3,sst,0.65,0.6500,0.150064,0.040726,-0.957174,upper
L3,sst,0.65,0.6500,0.156179,0.041204,-0.950482,upper
L3,sst,0.65,0.6500,0.162474,0.041678,-0.943253,upper
L3,sst,0.65,0.6500,0.168952,0.042147,-0.934346,upper
L3,sst,0.65,0.6500,0.175614,0.042610,-0.921057,upper
L3,sst,0.65,0.6500,0.182464,0.043064,-0.898678,upper
L3,sst,0.65,0.6500,0.189502,0.043509,-0.859831,upper
L3,sst,0.65,0.6500,0.196731,0.043942,-0.801429,upper
L3,sst,0.65,0.6500,0.204152,0.044364,-0.733138,upper
L3,sst,0.65,0.6500,0.211767,0.044773,-0.673844,upper
L3,sst,0.65,0.6500,0.219576,0.045168,-0.636346,upper
L3,sst,0.65,0.6500,0.227580,0.045547,-0.619438,upper
L3,sst,0.65,0.6500,0.235779,0.045911,-0.616006,upper
L3,sst,0.65,0.6500,0.244175,0.046258,-0.619771,upper
L3,sst,0.65,0.6500,0.252765,0.046588,-0.626825,upper
L3,sst,0.65,0.6500,0.261551,0.046900,-0.634735,upper
L3,sst,0.65,0.6500,0.270530,0.047194,-0.642091,upper
L3,sst,0.65,0.6500,0.279701,0.047468,-0.648059,upper
L3,sst,0.65,0.6500,0.289064,0.047723,-0.652932,upper
L3,sst,0.65,0.6500,0.298615,0.047957,-0.657309,upper
L3,sst,0.65,0.6500,0.308352,0.048168,-0.661647,upper
L3,sst,0.65,0.6500,0.318273,0.048357,-0.666502,upper
L3,sst,0.65,0.6500,0.328374,0.048520,-0.671976,upper
L3,sst,0.65,0.6500,0.338651,0.048657,-0.678043,upper
L3,sst,0.65,0.6500,0.349100,0.048765,-0.684655,upper
L3,sst,0.65,0.6500,0.359716,0.048843,-0.691664,upper
L3,sst,0.65,0.6500,0.370496,0.048887,-0.699050,upper
L3,sst,0.65,0.6500,0.381432,0.048894,-0.706740,upper
L3,sst,0.65,0.6500,0.392519,0.048863,-0.714767,upper
L3,sst,0.65,0.6500,0.403750,0.048790,-0.722941,upper
L3,sst,0.65,0.6500,0.415120,0.048673,-0.730681,upper
L3,sst,0.65,0.6500,0.426620,0.048509,-0.736283,upper
L3,sst,0.65,0.6500,0.438243,0.048297,-0.733986,upper
L3,sst,0.65,0.6500,0.449981,0.048033,-0.713288,upper
L3,sst,0.65,0.6500,0.461826,0.047717,-0.648204,upper
L3,sst,0.65,0.6500,0.473769,0.047347,-0.514539,upper
L3,sst,0.65,0.6500,0.485800,0.046924,-0.362592,upper
L3,sst,0.65,0.6500,0.497911,0.046447,-0.258155,upper
L3,sst,0.65,0.6500,0.510092,0.045918,-0.203483,upper
L3,sst,0.65,0.6500,0.522334,0.045337,-0.185979,upper
L3,sst,0.65,0.6500,0.534626,0.044707,-0.190755,upper
L3,sst,0.65,0.6500,0.546959,0.044030,-0.198133,upper
L3,sst,0.65,0.6500,0.559322,0.043308,-0.195823,upper
L3,sst,0.65,0.6500,0.571705,0.042545,-0.181451,upper
